     FLOAT      	     FLOAT      	     FLOAT      	    INT     	     FLOAT      	    FLOAT     	    FLOAT     	    FLOAT     	    FLOAT     	    FLOAT     	    FLOAT     	    FLOAT     	    FLOAT     	    FLOAT     	    FLOAT     	     FLOAT      
      Myr       	      Myr       	      Myr       	     -      	       -        	     Msol     	     Msol     	     Rsol     	     Rsol     	     Lsol     	      K       	     Msol     	     Msol     	     Msol     	  Msol yr^-1  	      Myr       
      Age       	       dT       	      Time      	Stellar_Type	Metallicity@ZAMS	    Mass_0    	     Mass     	    Radius    	    R@ZAMS    	  Luminosity  	     Teff     	  Mass_Core   	 Mass_CO_Core 	 Mass_He_Core 	     Mdot     	      tMS       
  5.61553880e+01	  5.61553880e+01	  5.61553880e+01	           1	    2.000000e-02	  1.200000e+00	  1.200000e+00	  1.143384e+00	  1.140422e+00	  1.681367e+00	  6.153145e+03	  0.000000e+00	  0.000000e+00	  0.000000e+00	  0.000000e+00	  5.61553880e+03
  1.12310776e+02	  5.61553880e+01	  1.12310776e+02	           1	    2.000000e-02	  1.200000e+00	  1.200000e+00	  1.146354e+00	  1.140422e+00	  1.693557e+00	  6.156277e+03	  0.000000e+00	  0.000000e+00	  0.000000e+00	  0.000000e+00	  5.61553880e+03
  1.68466164e+02	  5.61553880e+01	  1.68466164e+02	           1	    2.000000e-02	  1.200000e+00	  1.200000e+00	  1.149333e+00	  1.140422e+00	  1.705800e+00	  6.159375e+03	  0.000000e+00	  0.000000e+00	  0.000000e+00	  0.000000e+00	  5.61553880e+03
  2.24621552e+02	  5.61553880e+01	  2.24621552e+02	           1	    2.000000e-02	  1.200000e+00	  1.200000e+00	  1.152322e+00	  1.140422e+00	  1.718094e+00	  6.162434e+03	  0.000000e+00	  0.000000e+00	  0.000000e+00	  0.000000e+00	  5.61553880e+03
  2.80776940e+02	  5.61553880e+01	  2.80776940e+02	           1	    2.000000e-02	  1.200000e+00	  1.200000e+00	  1.155323e+00	  1.140422e+00	  1.730441e+00	  6.165454e+03	  0.000000e+00	  0.000000e+00	  0.000000e+00	  0.000000e+00	  5.61553880e+03
  3.36932328e+02	  5.61553880e+01	  3.36932328e+02	           1	    2.000000e-02	  1.200000e+00	  1.200000e+00	  1.158335e+00	  1.140422e+00	  1.742840e+00	  6.168431e+03	  0.000000e+00	  0.000000e+00	  0.000000e+00	  0.000000e+00	  5.61553880e+03
  3.93087716e+02	  5.61553880e+01	  3.93087716e+02	           1	    2.000000e-02	  1.200000e+00	  1.200000e+00	  1.161361e+00	  1.140422e+00	  1.755290e+00	  6.171364e+03	  0.000000e+00	  0.000000e+00	  0.000000e+00	  0.000000e+00	  5.61553880e+03
  4.49243104e+02	  5.61553880e+01	  4.49243104e+02	           1	    2.000000e-02	  1.200000e+00	  1.200000e+00	  1.164400e+00	  1.140422e+00	  1.767791e+00	  6.174251e+03	  0.000000e+00	  0.000000e+00	  0.000000e+00	  0.000000e+00	  5.61553880e+03
  5.05398492e+02	  5.61553880e+01	  5.05398492e+02	           1	    2.000000e-02	  1.200000e+00	  1.200000e+00	  1.167453e+00	  1.140422e+00	  1.780344e+00	  6.177088e+03	  0.000000e+00	  0.000000e+00	  0.000000e+00	  0.000000e+00	  5.61553880e+03
  5.61553880e+02	  5.61553880e+01	  5.61553880e+02	           1	    2.000000e-02	  1.200000e+00	  1.200000e+00	  1.170522e+00	  1.140422e+00	  1.792949e+00	  6.179874e+03	  0.000000e+00	  0.000000e+00	  0.000000e+00	  0.000000e+00	  5.61553880e+03
