     FLOAT      	     FLOAT      	     FLOAT      	    INT     	     FLOAT      	    FLOAT     	    FLOAT     	    FLOAT     	    FLOAT     	    FLOAT     	    FLOAT     	    FLOAT     	    FLOAT     	    FLOAT     	    FLOAT     	     FLOAT      
      Myr       	      Myr       	      Myr       	     -      	       -        	     Msol     	     Msol     	     Rsol     	     Rsol     	     Lsol     	      K       	     Msol     	     Msol     	     Msol     	  Msol yr^-1  	      Myr       
      Age       	       dT       	      Time      	Stellar_Type	Metallicity@ZAMS	    Mass_0    	     Mass     	    Radius    	    R@ZAMS    	  Luminosity  	     Teff     	  Mass_Core   	 Mass_CO_Core 	 Mass_He_Core 	     Mdot     	      tMS       
  3.19202000e+01	  3.19202000e+01	  3.19202000e+01	           1	    5.000000e-03	  1.300000e+00	  1.300000e+00	  1.203069e+00	  1.200425e+00	  3.676098e+00	  7.294222e+03	  0.000000e+00	  0.000000e+00	  0.000000e+00	  0.000000e+00	  3.19202000e+03
  6.38404000e+01	  3.19202000e+01	  6.38404000e+01	           1	    5.000000e-03	  1.300000e+00	  1.300000e+00	  1.205723e+00	  1.200425e+00	  3.700501e+00	  7.298252e+03	  0.000000e+00	  0.000000e+00	  0.000000e+00	  0.000000e+00	  3.19202000e+03
  9.57605999e+01	  3.19202000e+01	  9.57605999e+01	           1	    5.000000e-03	  1.300000e+00	  1.300000e+00	  1.208390e+00	  1.200425e+00	  3.725111e+00	  7.302286e+03	  0.000000e+00	  0.000000e+00	  0.000000e+00	  0.000000e+00	  3.19202000e+03
  1.27680800e+02	  3.19202000e+01	  1.27680800e+02	           1	    5.000000e-03	  1.300000e+00	  1.300000e+00	  1.211073e+00	  1.200425e+00	  3.749931e+00	  7.306311e+03	  0.000000e+00	  0.000000e+00	  0.000000e+00	  0.000000e+00	  3.19202000e+03
  1.59601000e+02	  3.19202000e+01	  1.59601000e+02	           1	    5.000000e-03	  1.300000e+00	  1.300000e+00	  1.213777e+00	  1.200425e+00	  3.774963e+00	  7.310317e+03	  0.000000e+00	  0.000000e+00	  0.000000e+00	  0.000000e+00	  3.19202000e+03
  1.91521200e+02	  3.19202000e+01	  1.91521200e+02	           1	    5.000000e-03	  1.300000e+00	  1.300000e+00	  1.216506e+00	  1.200425e+00	  3.800208e+00	  7.314292e+03	  0.000000e+00	  0.000000e+00	  0.000000e+00	  0.000000e+00	  3.19202000e+03
  2.23441400e+02	  3.19202000e+01	  2.23441400e+02	           1	    5.000000e-03	  1.300000e+00	  1.300000e+00	  1.219262e+00	  1.200425e+00	  3.825669e+00	  7.318227e+03	  0.000000e+00	  0.000000e+00	  0.000000e+00	  0.000000e+00	  3.19202000e+03
  2.55361600e+02	  3.19202000e+01	  2.55361600e+02	           1	    5.000000e-03	  1.300000e+00	  1.300000e+00	  1.222050e+00	  1.200425e+00	  3.851348e+00	  7.322109e+03	  0.000000e+00	  0.000000e+00	  0.000000e+00	  0.000000e+00	  3.19202000e+03
  2.87281800e+02	  3.19202000e+01	  2.87281800e+02	           1	    5.000000e-03	  1.300000e+00	  1.300000e+00	  1.224874e+00	  1.200425e+00	  3.877247e+00	  7.325927e+03	  0.000000e+00	  0.000000e+00	  0.000000e+00	  0.000000e+00	  3.19202000e+03
  3.19202000e+02	  3.19202000e+01	  3.19202000e+02	           1	    5.000000e-03	  1.300000e+00	  1.300000e+00	  1.227738e+00	  1.200425e+00	  3.903368e+00	  7.329672e+03	  0.000000e+00	  0.000000e+00	  0.000000e+00	  0.000000e+00	  3.19202000e+03
