     FLOAT      ,     FLOAT      ,     FLOAT      ,    INT     ,     FLOAT      ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,     FLOAT      
      Myr       ,      Myr       ,      Myr       ,     -      ,       -        ,     Msol     ,     Msol     ,     Rsol     ,     Rsol     ,     Lsol     ,     Tsol     ,     Msol     ,     Msol     ,     Msol     ,  Msol yr^-1  ,      Myr       
      Age       ,       dT       ,      Time      ,Stellar_Type,Metallicity@ZAMS,    Mass_0    ,     Mass     ,    Radius    ,    R@ZAMS    ,  Luminosity  ,     Teff     ,  Mass_Core   , Mass_CO_Core , Mass_He_Core ,     Mdot     ,      tMS       
  7.05195268e-02,  7.05061349e-02,  7.05061349e-02,           1,    1.420000e-02,  2.527508e+01,  2.527508e+01,  6.624844e+00,  6.589168e+00,  7.667103e+04,  6.465022e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  6.982449e-08,  7.05061349e+00
  1.41066101e-01,  7.05195268e-02,  1.41025662e-01,           1,    1.420000e-02,  2.527011e+01,  2.527011e+01,  6.659918e+00,  6.589168e+00,  7.705613e+04,  6.456057e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  7.045883e-08,  7.05195268e+00
  2.11640127e-01,  7.05330503e-02,  2.11558712e-01,           1,    1.420000e-02,  2.526509e+01,  2.526509e+01,  6.695199e+00,  6.589168e+00,  7.744840e+04,  6.447203e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  7.111011e-08,  7.05330503e+00
  2.82242025e-01,  7.05467089e-02,  2.82105421e-01,           1,    1.420000e-02,  2.526003e+01,  2.526003e+01,  6.730702e+00,  6.589168e+00,  7.784791e+04,  6.438453e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  7.177857e-08,  7.05467089e+00
  3.52872231e-01,  7.05605064e-02,  3.52665927e-01,           1,    1.420000e-02,  2.525492e+01,  2.525492e+01,  6.766446e+00,  6.589168e+00,  7.825476e+04,  6.429799e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  7.246450e-08,  7.05605064e+00
  4.23531193e-01,  7.05744462e-02,  4.23240373e-01,           1,    1.420000e-02,  2.524975e+01,  2.524975e+01,  6.802445e+00,  6.589168e+00,  7.866903e+04,  6.421233e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  7.316814e-08,  7.05744462e+00
  4.94219377e-01,  7.05885322e-02,  4.93828906e-01,           1,    1.420000e-02,  2.524454e+01,  2.524454e+01,  6.838719e+00,  6.589168e+00,  7.909080e+04,  6.412747e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  7.388978e-08,  7.05885322e+00
  5.64937263e-01,  7.06027681e-02,  5.64431674e-01,           1,    1.420000e-02,  2.523927e+01,  2.523927e+01,  6.875284e+00,  6.589168e+00,  7.952017e+04,  6.404334e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  7.462969e-08,  7.06027681e+00
  6.35685348e-01,  7.06171578e-02,  6.35048832e-01,           1,    1.420000e-02,  2.523394e+01,  2.523394e+01,  6.912159e+00,  6.589168e+00,  7.995722e+04,  6.395987e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  7.538813e-08,  7.06171578e+00
  7.06464145e-01,  7.06317053e-02,  7.05680537e-01,           1,    1.420000e-02,  2.522856e+01,  2.522856e+01,  6.949362e+00,  6.589168e+00,  8.040204e+04,  6.387697e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  7.616539e-08,  7.06317053e+00
  7.77274184e-01,  7.06464145e-02,  7.76326951e-01,           1,    1.420000e-02,  2.522313e+01,  2.522313e+01,  6.986912e+00,  6.589168e+00,  8.085474e+04,  6.379457e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  7.696175e-08,  7.06464145e+00
  8.48116013e-01,  7.06612895e-02,  8.46988241e-01,           1,    1.420000e-02,  2.521763e+01,  2.521763e+01,  7.024828e+00,  6.589168e+00,  8.131540e+04,  6.371261e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  7.777749e-08,  7.06612895e+00
  9.18990195e-01,  7.06763344e-02,  9.17664575e-01,           1,    1.420000e-02,  2.521207e+01,  2.521207e+01,  7.063129e+00,  6.589168e+00,  8.178413e+04,  6.363099e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  7.861289e-08,  7.06763344e+00
  9.89897314e-01,  7.06915535e-02,  9.88356129e-01,           1,    1.420000e-02,  2.520646e+01,  2.520646e+01,  7.101835e+00,  6.589168e+00,  8.226102e+04,  6.354966e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  7.946825e-08,  7.06915535e+00
  1.06083797e+00,  7.07069510e-02,  1.05906308e+00,           1,    1.420000e-02,  2.520078e+01,  2.520078e+01,  7.140966e+00,  6.589168e+00,  8.274618e+04,  6.346854e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  8.034384e-08,  7.07069510e+00
  1.13181278e+00,  7.07225313e-02,  1.12978561e+00,           1,    1.420000e-02,  2.519503e+01,  2.519503e+01,  7.180543e+00,  6.589168e+00,  8.323970e+04,  6.338755e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  8.123995e-08,  7.07225313e+00
  1.20282239e+00,  7.07382988e-02,  1.20052391e+00,           1,    1.420000e-02,  2.518922e+01,  2.518922e+01,  7.220587e+00,  6.589168e+00,  8.374170e+04,  6.330663e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  8.215689e-08,  7.07382988e+00
  1.27386745e+00,  7.07542581e-02,  1.27127817e+00,           1,    1.420000e-02,  2.518334e+01,  2.518334e+01,  7.261120e+00,  6.589168e+00,  8.425228e+04,  6.322569e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  8.309493e-08,  7.07542581e+00
  1.34494864e+00,  7.07704138e-02,  1.34204858e+00,           1,    1.420000e-02,  2.517739e+01,  2.517739e+01,  7.302163e+00,  6.589168e+00,  8.477155e+04,  6.314468e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  8.405437e-08,  7.07704138e+00
  1.41606666e+00,  7.07867704e-02,  1.41283535e+00,           1,    1.420000e-02,  2.517137e+01,  2.517137e+01,  7.343739e+00,  6.589168e+00,  8.529962e+04,  6.306351e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  8.503550e-08,  7.07867704e+00
  1.48722222e+00,  7.08033328e-02,  1.48363868e+00,           1,    1.420000e-02,  2.516528e+01,  2.516528e+01,  7.385870e+00,  6.589168e+00,  8.583661e+04,  6.298213e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  8.603862e-08,  7.08033328e+00
  1.55841607e+00,  7.08201058e-02,  1.55445879e+00,           1,    1.420000e-02,  2.515911e+01,  2.515911e+01,  7.428579e+00,  6.589168e+00,  8.638263e+04,  6.290045e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  8.706401e-08,  7.08201058e+00
  1.62964897e+00,  7.08370942e-02,  1.62529588e+00,           1,    1.420000e-02,  2.515287e+01,  2.515287e+01,  7.471891e+00,  6.589168e+00,  8.693780e+04,  6.281840e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  8.811196e-08,  7.08370942e+00
  1.70092170e+00,  7.08543031e-02,  1.69615019e+00,           1,    1.420000e-02,  2.514655e+01,  2.514655e+01,  7.515830e+00,  6.589168e+00,  8.750224e+04,  6.273593e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  8.918276e-08,  7.08543031e+00
  1.77223507e+00,  7.08717375e-02,  1.76702193e+00,           1,    1.420000e-02,  2.514016e+01,  2.514016e+01,  7.560420e+00,  6.589168e+00,  8.807607e+04,  6.265295e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  9.027669e-08,  7.08717375e+00
  1.84358990e+00,  7.08894027e-02,  1.83791133e+00,           1,    1.420000e-02,  2.513368e+01,  2.513368e+01,  7.605687e+00,  6.589168e+00,  8.865941e+04,  6.256940e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  9.139403e-08,  7.08894027e+00
  1.91498704e+00,  7.09073037e-02,  1.90881863e+00,           1,    1.420000e-02,  2.512712e+01,  2.512712e+01,  7.651657e+00,  6.589168e+00,  8.925240e+04,  6.248521e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  9.253507e-08,  7.09073037e+00
  1.98642737e+00,  7.09254459e-02,  1.97974408e+00,           1,    1.420000e-02,  2.512047e+01,  2.512047e+01,  7.698356e+00,  6.589168e+00,  8.985516e+04,  6.240031e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  9.370008e-08,  7.09254459e+00
  2.05791180e+00,  7.09438348e-02,  2.05068791e+00,           1,    1.420000e-02,  2.511374e+01,  2.511374e+01,  7.745812e+00,  6.589168e+00,  9.046783e+04,  6.231464e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  9.488931e-08,  7.09438348e+00
  2.12944123e+00,  7.09624758e-02,  2.12165039e+00,           1,    1.420000e-02,  2.510692e+01,  2.510692e+01,  7.794052e+00,  6.589168e+00,  9.109053e+04,  6.222812e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  9.610304e-08,  7.09624758e+00
  2.20101662e+00,  7.09813744e-02,  2.19263176e+00,           1,    1.420000e-02,  2.510001e+01,  2.510001e+01,  7.843105e+00,  6.589168e+00,  9.172341e+04,  6.214069e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  9.734151e-08,  7.09813744e+00
