     FLOAT      ,     FLOAT      ,     FLOAT      ,    INT     ,     FLOAT      ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,     FLOAT      
      Myr       ,      Myr       ,      Myr       ,     -      ,       -        ,     Msol     ,     Msol     ,     Rsol     ,     Rsol     ,     Lsol     ,     Tsol     ,     Msol     ,     Msol     ,     Msol     ,  Msol yr^-1  ,      Myr       
      Age       ,       dT       ,      Time      ,Stellar_Type,Metallicity@ZAMS,    Mass_0    ,     Mass     ,    Radius    ,    R@ZAMS    ,  Luminosity  ,     Teff     ,  Mass_Core   , Mass_CO_Core , Mass_He_Core ,     Mdot     ,      tMS       
  3.18366716e-02,  3.18245341e-02,  3.18245341e-02,           1,    1.420000e-02,  1.463234e+02,  1.463234e+02,  2.077763e+01,  2.059442e+01,  2.381543e+06,  8.618200e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.387766e-05,  3.18245341e+00
  6.36979934e-02,  3.18366716e-02,  6.36612057e-02,           1,    1.420000e-02,  1.458783e+02,  1.458783e+02,  2.092038e+01,  2.059442e+01,  2.380886e+06,  8.588154e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.397921e-05,  3.18366716e+00
  9.55845397e-02,  3.18489967e-02,  9.55102024e-02,           1,    1.420000e-02,  1.454298e+02,  1.454298e+02,  2.106328e+01,  2.059442e+01,  2.380342e+06,  8.558483e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.408147e-05,  3.18489967e+00
  1.27496901e-01,  3.18615132e-02,  1.27371716e-01,           1,    1.420000e-02,  1.449779e+02,  1.449779e+02,  2.120639e+01,  2.059442e+01,  2.379908e+06,  8.529167e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.418448e-05,  3.18615132e+00
  1.59435686e-01,  3.18742253e-02,  1.59245941e-01,           1,    1.420000e-02,  1.445225e+02,  1.445225e+02,  2.134978e+01,  2.059442e+01,  2.379581e+06,  8.500187e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.428828e-05,  3.18742253e+00
  1.91401520e-01,  3.18871372e-02,  1.91133078e-01,           1,    1.420000e-02,  1.440635e+02,  1.440635e+02,  2.149349e+01,  2.059442e+01,  2.379357e+06,  8.471522e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.439290e-05,  3.18871372e+00
  2.23395049e-01,  3.19002534e-02,  2.23033332e-01,           1,    1.420000e-02,  1.436010e+02,  1.436010e+02,  2.163759e+01,  2.059442e+01,  2.379233e+06,  8.443155e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.449839e-05,  3.19002534e+00
  2.55416935e-01,  3.19135784e-02,  2.54946910e-01,           1,    1.420000e-02,  1.431349e+02,  1.431349e+02,  2.178216e+01,  2.059442e+01,  2.379206e+06,  8.415066e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.460476e-05,  3.19135784e+00
  2.87467865e-01,  3.19271169e-02,  2.86874027e-01,           1,    1.420000e-02,  1.426652e+02,  1.426652e+02,  2.192726e+01,  2.059442e+01,  2.379272e+06,  8.387236e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.471206e-05,  3.19271169e+00
  3.19548544e-01,  3.19408739e-02,  3.18814901e-01,           1,    1.420000e-02,  1.421918e+02,  1.421918e+02,  2.207295e+01,  2.059442e+01,  2.379427e+06,  8.359646e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.482030e-05,  3.19408739e+00
  3.51659699e-01,  3.19548544e-02,  3.50769755e-01,           1,    1.420000e-02,  1.417148e+02,  1.417148e+02,  2.221931e+01,  2.059442e+01,  2.379667e+06,  8.332278e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.492950e-05,  3.19548544e+00
  3.83802082e-01,  3.19690636e-02,  3.82738819e-01,           1,    1.420000e-02,  1.412339e+02,  1.412339e+02,  2.236642e+01,  2.059442e+01,  2.379990e+06,  8.305113e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.503967e-05,  3.19690636e+00
  4.15976467e-01,  3.19835069e-02,  4.14722326e-01,           1,    1.420000e-02,  1.407494e+02,  1.407494e+02,  2.251434e+01,  2.059442e+01,  2.380390e+06,  8.278134e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.515082e-05,  3.19835069e+00
  4.48183653e-01,  3.19981898e-02,  4.46720515e-01,           1,    1.420000e-02,  1.402610e+02,  1.402610e+02,  2.266315e+01,  2.059442e+01,  2.380864e+06,  8.251321e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.526297e-05,  3.19981898e+00
  4.80424463e-01,  3.20131180e-02,  4.78733633e-01,           1,    1.420000e-02,  1.397687e+02,  1.397687e+02,  2.281294e+01,  2.059442e+01,  2.381408e+06,  8.224657e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.537610e-05,  3.20131180e+00
  5.12699750e-01,  3.20282976e-02,  5.10761931e-01,           1,    1.420000e-02,  1.392726e+02,  1.392726e+02,  2.296379e+01,  2.059442e+01,  2.382017e+06,  8.198123e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.549022e-05,  3.20282976e+00
  5.45010390e-01,  3.20437343e-02,  5.42805665e-01,           1,    1.420000e-02,  1.387726e+02,  1.387726e+02,  2.311578e+01,  2.059442e+01,  2.382688e+06,  8.171703e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.560531e-05,  3.20437343e+00
  5.77357289e-01,  3.20594347e-02,  5.74865100e-01,           1,    1.420000e-02,  1.382686e+02,  1.382686e+02,  2.326899e+01,  2.059442e+01,  2.383416e+06,  8.145378e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.572136e-05,  3.20594347e+00
  6.09741383e-01,  3.20754049e-02,  6.06940505e-01,           1,    1.420000e-02,  1.377605e+02,  1.377605e+02,  2.342351e+01,  2.059442e+01,  2.384197e+06,  8.119131e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.583835e-05,  3.20754049e+00
  6.42163636e-01,  3.20916517e-02,  6.39032157e-01,           1,    1.420000e-02,  1.372485e+02,  1.372485e+02,  2.357944e+01,  2.059442e+01,  2.385026e+06,  8.092944e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.595626e-05,  3.20916517e+00
  6.74625045e-01,  3.21081818e-02,  6.71140338e-01,           1,    1.420000e-02,  1.367323e+02,  1.367323e+02,  2.373687e+01,  2.059442e+01,  2.385899e+06,  8.066801e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.607504e-05,  3.21081818e+00
  7.07126635e-01,  3.21250021e-02,  7.03265341e-01,           1,    1.420000e-02,  1.362121e+02,  1.362121e+02,  2.389588e+01,  2.059442e+01,  2.386811e+06,  8.040683e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.619466e-05,  3.21250021e+00
  7.39669468e-01,  3.21421198e-02,  7.35407460e-01,           1,    1.420000e-02,  1.356877e+02,  1.356877e+02,  2.405659e+01,  2.059442e+01,  2.387757e+06,  8.014575e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.631508e-05,  3.21421198e+00
  7.72254636e-01,  3.21595421e-02,  7.67567002e-01,           1,    1.420000e-02,  1.351591e+02,  1.351591e+02,  2.421909e+01,  2.059442e+01,  2.388733e+06,  7.988459e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.643625e-05,  3.21595421e+00
  8.04883268e-01,  3.21772765e-02,  7.99744279e-01,           1,    1.420000e-02,  1.346263e+02,  1.346263e+02,  2.438348e+01,  2.059442e+01,  2.389734e+06,  7.962318e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.655810e-05,  3.21772765e+00
  8.37556525e-01,  3.21953307e-02,  8.31939610e-01,           1,    1.420000e-02,  1.340893e+02,  1.340893e+02,  2.454988e+01,  2.059442e+01,  2.390755e+06,  7.936136e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.668057e-05,  3.21953307e+00
  8.70275608e-01,  3.22137125e-02,  8.64153322e-01,           1,    1.420000e-02,  1.335480e+02,  1.335480e+02,  2.471838e+01,  2.059442e+01,  2.391791e+06,  7.909897e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.680359e-05,  3.22137125e+00
  9.03041750e-01,  3.22324299e-02,  8.96385752e-01,           1,    1.420000e-02,  1.330024e+02,  1.330024e+02,  2.488911e+01,  2.059442e+01,  2.392838e+06,  7.883583e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.692708e-05,  3.22324299e+00
  9.35856227e-01,  3.22514911e-02,  9.28637243e-01,           1,    1.420000e-02,  1.324524e+02,  1.324524e+02,  2.506217e+01,  2.059442e+01,  2.393890e+06,  7.857179e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.705095e-05,  3.22514911e+00
  9.68720348e-01,  3.22709044e-02,  9.60908148e-01,           1,    1.420000e-02,  1.318982e+02,  1.318982e+02,  2.523770e+01,  2.059442e+01,  2.394941e+06,  7.830669e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.717511e-05,  3.22709044e+00
  1.00163546e+00,  3.22906783e-02,  9.93198826e-01,           1,    1.420000e-02,  1.313396e+02,  1.313396e+02,  2.541581e+01,  2.059442e+01,  2.395988e+06,  7.804035e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.729944e-05,  3.22906783e+00
