     FLOAT      ,     FLOAT      ,     FLOAT      ,    INT     ,     FLOAT      ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,     FLOAT      
      Myr       ,      Myr       ,      Myr       ,     -      ,       -        ,     Msol     ,     Msol     ,     Rsol     ,     Rsol     ,     Lsol     ,     Tsol     ,     Msol     ,     Msol     ,     Msol     ,  Msol yr^-1  ,      Myr       
      Age       ,       dT       ,      Time      ,Stellar_Type,Metallicity@ZAMS,    Mass_0    ,     Mass     ,    Radius    ,    R@ZAMS    ,  Luminosity  ,     Teff     ,  Mass_Core   , Mass_CO_Core , Mass_He_Core ,     Mdot     ,      tMS       
  3.18154278e-02,  3.18033218e-02,  3.18033218e-02,           1,    1.420000e-02,  1.470986e+02,  1.470986e+02,  2.085089e+01,  2.066657e+01,  2.402084e+06,  8.621537e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.403730e-05,  3.18033218e+00
  6.36554424e-02,  3.18154278e-02,  6.36187496e-02,           1,    1.420000e-02,  1.466487e+02,  1.466487e+02,  2.099438e+01,  2.066657e+01,  2.401350e+06,  8.591368e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.413981e-05,  3.18154278e+00
  9.55206176e-02,  3.18277212e-02,  9.54464708e-02,           1,    1.420000e-02,  1.461954e+02,  1.461954e+02,  2.113801e+01,  2.066657e+01,  2.400731e+06,  8.561577e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.424301e-05,  3.18277212e+00
  1.27411544e-01,  3.18402059e-02,  1.27286677e-01,           1,    1.420000e-02,  1.457386e+02,  1.457386e+02,  2.128185e+01,  2.066657e+01,  2.400223e+06,  8.532144e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.434695e-05,  3.18402059e+00
  1.59328828e-01,  3.18528859e-02,  1.59139563e-01,           1,    1.420000e-02,  1.452782e+02,  1.452782e+02,  2.142595e+01,  2.066657e+01,  2.399823e+06,  8.503050e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.445168e-05,  3.18528859e+00
  1.91273096e-01,  3.18657656e-02,  1.91005328e-01,           1,    1.420000e-02,  1.448144e+02,  1.448144e+02,  2.157038e+01,  2.066657e+01,  2.399527e+06,  8.474274e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.455723e-05,  3.18657656e+00
  2.23244991e-01,  3.18788493e-02,  2.22884177e-01,           1,    1.420000e-02,  1.443469e+02,  1.443469e+02,  2.171520e+01,  2.066657e+01,  2.399333e+06,  8.445799e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.466364e-05,  3.18788493e+00
  2.55245179e-01,  3.18921416e-02,  2.54776319e-01,           1,    1.420000e-02,  1.438758e+02,  1.438758e+02,  2.186047e+01,  2.066657e+01,  2.399237e+06,  8.417604e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.477094e-05,  3.18921416e+00
  2.87274342e-01,  3.19056473e-02,  2.86681966e-01,           1,    1.420000e-02,  1.434011e+02,  1.434011e+02,  2.200627e+01,  2.066657e+01,  2.399234e+06,  8.389671e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.487916e-05,  3.19056473e+00
  3.19333185e-01,  3.19193713e-02,  3.18601338e-01,           1,    1.420000e-02,  1.429227e+02,  1.429227e+02,  2.215265e+01,  2.066657e+01,  2.399321e+06,  8.361982e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.498831e-05,  3.19193713e+00
  3.51422437e-01,  3.19333185e-02,  3.50534656e-01,           1,    1.420000e-02,  1.424405e+02,  1.424405e+02,  2.229970e+01,  2.066657e+01,  2.399495e+06,  8.334517e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.509842e-05,  3.19333185e+00
  3.83542846e-01,  3.19474942e-02,  3.82482150e-01,           1,    1.420000e-02,  1.419546e+02,  1.419546e+02,  2.244749e+01,  2.066657e+01,  2.399751e+06,  8.307258e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.520951e-05,  3.19474942e+00
  4.15695187e-01,  3.19619038e-02,  4.14444054e-01,           1,    1.420000e-02,  1.414649e+02,  1.414649e+02,  2.259608e+01,  2.066657e+01,  2.400086e+06,  8.280187e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.532158e-05,  3.19619038e+00
  4.47880258e-01,  3.19765528e-02,  4.46420607e-01,           1,    1.420000e-02,  1.409714e+02,  1.409714e+02,  2.274556e+01,  2.066657e+01,  2.400496e+06,  8.253286e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.543463e-05,  3.19765528e+00
  4.80098882e-01,  3.19914470e-02,  4.78412054e-01,           1,    1.420000e-02,  1.404740e+02,  1.404740e+02,  2.289602e+01,  2.066657e+01,  2.400976e+06,  8.226536e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.554867e-05,  3.19914470e+00
  5.12351910e-01,  3.20065922e-02,  5.10418646e-01,           1,    1.420000e-02,  1.399726e+02,  1.399726e+02,  2.304752e+01,  2.066657e+01,  2.401522e+06,  8.199919e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.566369e-05,  3.20065922e+00
  5.44640219e-01,  3.20219944e-02,  5.42440641e-01,           1,    1.420000e-02,  1.394673e+02,  1.394673e+02,  2.320015e+01,  2.066657e+01,  2.402130e+06,  8.173419e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.577969e-05,  3.20219944e+00
  5.76964713e-01,  3.20376599e-02,  5.74478301e-01,           1,    1.420000e-02,  1.389580e+02,  1.389580e+02,  2.335400e+01,  2.066657e+01,  2.402796e+06,  8.147016e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.589664e-05,  3.20376599e+00
  6.09326328e-01,  3.20535952e-02,  6.06531896e-01,           1,    1.420000e-02,  1.384447e+02,  1.384447e+02,  2.350916e+01,  2.066657e+01,  2.403514e+06,  8.120694e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.601453e-05,  3.20535952e+00
  6.41726027e-01,  3.20698067e-02,  6.38601702e-01,           1,    1.420000e-02,  1.379273e+02,  1.379273e+02,  2.366572e+01,  2.066657e+01,  2.404282e+06,  8.094434e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.613333e-05,  3.20698067e+00
  6.74164806e-01,  3.20863014e-02,  6.70688004e-01,           1,    1.420000e-02,  1.374058e+02,  1.374058e+02,  2.382376e+01,  2.066657e+01,  2.405093e+06,  8.068221e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.625301e-05,  3.20863014e+00
  7.06643690e-01,  3.21030860e-02,  7.02791090e-01,           1,    1.420000e-02,  1.368802e+02,  1.368802e+02,  2.398340e+01,  2.066657e+01,  2.405944e+06,  8.042036e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.637352e-05,  3.21030860e+00
  7.39163740e-01,  3.21201677e-02,  7.34911258e-01,           1,    1.420000e-02,  1.363504e+02,  1.363504e+02,  2.414472e+01,  2.066657e+01,  2.406829e+06,  8.015862e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.649483e-05,  3.21201677e+00
  7.71726048e-01,  3.21375539e-02,  7.67048812e-01,           1,    1.420000e-02,  1.358163e+02,  1.358163e+02,  2.430782e+01,  2.066657e+01,  2.407744e+06,  7.989684e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.661687e-05,  3.21375539e+00
  8.04331741e-01,  3.21552520e-02,  7.99204064e-01,           1,    1.420000e-02,  1.352781e+02,  1.352781e+02,  2.447281e+01,  2.066657e+01,  2.408684e+06,  7.963483e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.673960e-05,  3.21552520e+00
  8.36981981e-01,  3.21732696e-02,  8.31377333e-01,           1,    1.420000e-02,  1.347355e+02,  1.347355e+02,  2.463979e+01,  2.066657e+01,  2.409644e+06,  7.937243e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.686294e-05,  3.21732696e+00
  8.69677967e-01,  3.21916147e-02,  8.63568948e-01,           1,    1.420000e-02,  1.341887e+02,  1.341887e+02,  2.480888e+01,  2.066657e+01,  2.410619e+06,  7.910948e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.698683e-05,  3.21916147e+00
  9.02420934e-01,  3.22102951e-02,  8.95779243e-01,           1,    1.420000e-02,  1.336375e+02,  1.336375e+02,  2.498019e+01,  2.066657e+01,  2.411604e+06,  7.884581e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.711117e-05,  3.22102951e+00
  9.35212153e-01,  3.22293191e-02,  9.28008562e-01,           1,    1.420000e-02,  1.330820e+02,  1.330820e+02,  2.515383e+01,  2.066657e+01,  2.412594e+06,  7.858125e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.723589e-05,  3.22293191e+00
  9.68052938e-01,  3.22486949e-02,  9.60257257e-01,           1,    1.420000e-02,  1.325222e+02,  1.325222e+02,  2.532993e+01,  2.066657e+01,  2.413583e+06,  7.831565e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.736088e-05,  3.22486949e+00
  1.00094464e+00,  3.22684313e-02,  9.92525688e-01,           1,    1.420000e-02,  1.319579e+02,  1.319579e+02,  2.550861e+01,  2.066657e+01,  2.414568e+06,  7.804885e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.748603e-05,  3.22684313e+00
