     FLOAT      ,     FLOAT      ,     FLOAT      ,    INT     ,     FLOAT      ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,     FLOAT      
      Myr       ,      Myr       ,      Myr       ,     -      ,       -        ,     Msol     ,     Msol     ,     Rsol     ,     Rsol     ,     Lsol     ,     Tsol     ,     Msol     ,     Msol     ,     Msol     ,  Msol yr^-1  ,      Myr       
      Age       ,       dT       ,      Time      ,Stellar_Type,Metallicity@ZAMS,    Mass_0    ,     Mass     ,    Radius    ,    R@ZAMS    ,  Luminosity  ,     Teff     ,  Mass_Core   , Mass_CO_Core , Mass_He_Core ,     Mdot     ,      tMS       
  3.59350535e-02,  3.59193723e-02,  3.59193723e-02,           1,    1.420000e-02,  7.936974e+01,  7.936974e+01,  1.383765e+01,  1.374191e+01,  8.438446e+05,  8.147690e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  3.348055e-06,  3.59193723e+00
  7.19018867e-02,  3.59350535e-02,  7.18544258e-02,           1,    1.420000e-02,  7.924835e+01,  7.924835e+01,  1.392016e+01,  1.374191e+01,  8.459585e+05,  8.128589e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  3.377945e-06,  3.59350535e+00
  1.07901139e-01,  3.59509434e-02,  1.07805369e-01,           1,    1.420000e-02,  7.912582e+01,  7.912582e+01,  1.400302e+01,  1.374191e+01,  8.481077e+05,  8.109646e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  3.408235e-06,  3.59509434e+00
  1.43933466e-01,  3.59670463e-02,  1.43772415e-01,           1,    1.420000e-02,  7.900214e+01,  7.900214e+01,  1.408628e+01,  1.374191e+01,  8.502919e+05,  8.090844e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  3.438935e-06,  3.59670463e+00
  1.79999542e-01,  3.59833664e-02,  1.79755782e-01,           1,    1.420000e-02,  7.887727e+01,  7.887727e+01,  1.416999e+01,  1.374191e+01,  8.525107e+05,  8.072168e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  3.470053e-06,  3.59833664e+00
  2.16100059e-01,  3.59999083e-02,  2.15755690e-01,           1,    1.420000e-02,  7.875121e+01,  7.875121e+01,  1.425420e+01,  1.374191e+01,  8.547639e+05,  8.053600e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  3.501597e-06,  3.59999083e+00
  2.52235730e-01,  3.60166765e-02,  2.51772367e-01,           1,    1.420000e-02,  7.862395e+01,  7.862395e+01,  1.433897e+01,  1.374191e+01,  8.570510e+05,  8.035125e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  3.533574e-06,  3.60166765e+00
  2.88407285e-01,  3.60336757e-02,  2.87806042e-01,           1,    1.420000e-02,  7.849545e+01,  7.849545e+01,  1.442435e+01,  1.374191e+01,  8.593717e+05,  8.016728e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  3.565992e-06,  3.60336757e+00
  3.24615477e-01,  3.60509107e-02,  3.23856953e-01,           1,    1.420000e-02,  7.836571e+01,  7.836571e+01,  1.451039e+01,  1.374191e+01,  8.617256e+05,  7.998392e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  3.598857e-06,  3.60509107e+00
  3.60861078e-01,  3.60683864e-02,  3.59925339e-01,           1,    1.420000e-02,  7.823470e+01,  7.823470e+01,  1.459715e+01,  1.374191e+01,  8.641123e+05,  7.980103e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  3.632175e-06,  3.60683864e+00
  3.97144883e-01,  3.60861078e-02,  3.96011447e-01,           1,    1.420000e-02,  7.810241e+01,  7.810241e+01,  1.468469e+01,  1.374191e+01,  8.665313e+05,  7.961845e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  3.665951e-06,  3.60861078e+00
  4.33467708e-01,  3.61040803e-02,  4.32115528e-01,           1,    1.420000e-02,  7.796882e+01,  7.796882e+01,  1.477306e+01,  1.374191e+01,  8.689823e+05,  7.943603e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  3.700190e-06,  3.61040803e+00
  4.69830394e-01,  3.61223090e-02,  4.68237837e-01,           1,    1.420000e-02,  7.783391e+01,  7.783391e+01,  1.486232e+01,  1.374191e+01,  8.714647e+05,  7.925363e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  3.734896e-06,  3.61223090e+00
  5.06233803e-01,  3.61407995e-02,  5.04378636e-01,           1,    1.420000e-02,  7.769765e+01,  7.769765e+01,  1.495253e+01,  1.374191e+01,  8.739782e+05,  7.907109e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  3.770071e-06,  3.61407995e+00
  5.42678823e-01,  3.61595573e-02,  5.40538193e-01,           1,    1.420000e-02,  7.756004e+01,  7.756004e+01,  1.504376e+01,  1.374191e+01,  8.765221e+05,  7.888828e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  3.805719e-06,  3.61595573e+00
  5.79166367e-01,  3.61785882e-02,  5.76716782e-01,           1,    1.420000e-02,  7.742105e+01,  7.742105e+01,  1.513607e+01,  1.374191e+01,  8.790960e+05,  7.870504e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  3.841841e-06,  3.61785882e+00
  6.15697373e-01,  3.61978979e-02,  6.12914680e-01,           1,    1.420000e-02,  7.728066e+01,  7.728066e+01,  1.522951e+01,  1.374191e+01,  8.816994e+05,  7.852124e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  3.878438e-06,  3.61978979e+00
  6.52272805e-01,  3.62174925e-02,  6.49132172e-01,           1,    1.420000e-02,  7.713885e+01,  7.713885e+01,  1.532416e+01,  1.374191e+01,  8.843316e+05,  7.833673e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  3.915509e-06,  3.62174925e+00
  6.88893654e-01,  3.62373780e-02,  6.85369550e-01,           1,    1.420000e-02,  7.699560e+01,  7.699560e+01,  1.542008e+01,  1.374191e+01,  8.869923e+05,  7.815138e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  3.953055e-06,  3.62373780e+00
  7.25560939e-01,  3.62575607e-02,  7.21627111e-01,           1,    1.420000e-02,  7.685089e+01,  7.685089e+01,  1.551734e+01,  1.374191e+01,  8.896807e+05,  7.796505e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  3.991072e-06,  3.62575607e+00
  7.62275707e-01,  3.62780470e-02,  7.57905158e-01,           1,    1.420000e-02,  7.670471e+01,  7.670471e+01,  1.561600e+01,  1.374191e+01,  8.923963e+05,  7.777761e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  4.029558e-06,  3.62780470e+00
  7.99039032e-01,  3.62988432e-02,  7.94204001e-01,           1,    1.420000e-02,  7.655703e+01,  7.655703e+01,  1.571613e+01,  1.374191e+01,  8.951384e+05,  7.758892e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  4.068509e-06,  3.62988432e+00
  8.35852019e-01,  3.63199560e-02,  8.30523957e-01,           1,    1.420000e-02,  7.640783e+01,  7.640783e+01,  1.581781e+01,  1.374191e+01,  8.979065e+05,  7.739886e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  4.107920e-06,  3.63199560e+00
  8.72715803e-01,  3.63413921e-02,  8.66865349e-01,           1,    1.420000e-02,  7.625709e+01,  7.625709e+01,  1.592112e+01,  1.374191e+01,  9.006999e+05,  7.720729e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  4.147784e-06,  3.63413921e+00
  9.09631549e-01,  3.63631585e-02,  9.03228508e-01,           1,    1.420000e-02,  7.610480e+01,  7.610480e+01,  1.602611e+01,  1.374191e+01,  9.035179e+05,  7.701408e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  4.188093e-06,  3.63631585e+00
  9.46600451e-01,  3.63852620e-02,  9.39613770e-01,           1,    1.420000e-02,  7.595093e+01,  7.595093e+01,  1.613287e+01,  1.374191e+01,  9.063599e+05,  7.681912e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  4.228840e-06,  3.63852620e+00
  9.83623738e-01,  3.64077097e-02,  9.76021479e-01,           1,    1.420000e-02,  7.579547e+01,  7.579547e+01,  1.624148e+01,  1.374191e+01,  9.092251e+05,  7.662227e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  4.270012e-06,  3.64077097e+00
  1.02070267e+00,  3.64305088e-02,  1.01245199e+00,           1,    1.420000e-02,  7.563840e+01,  7.563840e+01,  1.635202e+01,  1.374191e+01,  9.121128e+05,  7.642341e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  4.311600e-06,  3.64305088e+00
  1.05783853e+00,  3.64536667e-02,  1.04890565e+00,           1,    1.420000e-02,  7.547969e+01,  7.547969e+01,  1.646456e+01,  1.374191e+01,  9.150223e+05,  7.622243e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  4.353588e-06,  3.64536667e+00
  1.09503265e+00,  3.64771907e-02,  1.08538285e+00,           1,    1.420000e-02,  7.531934e+01,  7.531934e+01,  1.657920e+01,  1.374191e+01,  9.179529e+05,  7.601920e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  4.395962e-06,  3.64771907e+00
  1.13228639e+00,  3.65010884e-02,  1.12188393e+00,           1,    1.420000e-02,  7.515732e+01,  7.515732e+01,  1.669601e+01,  1.374191e+01,  9.209039e+05,  7.581362e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  4.438705e-06,  3.65010884e+00
