     FLOAT      ,     FLOAT      ,     FLOAT      ,    INT     ,     FLOAT      ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,     FLOAT      
      Myr       ,      Myr       ,      Myr       ,     -      ,       -        ,     Msol     ,     Msol     ,     Rsol     ,     Rsol     ,     Lsol     ,     Tsol     ,     Msol     ,     Msol     ,     Msol     ,  Msol yr^-1  ,      Myr       
      Age       ,       dT       ,      Time      ,Stellar_Type,Metallicity@ZAMS,    Mass_0    ,     Mass     ,    Radius    ,    R@ZAMS    ,  Luminosity  ,     Teff     ,  Mass_Core   , Mass_CO_Core , Mass_He_Core ,     Mdot     ,      tMS       
  4.32474762e-02,  4.32303401e-02,  4.32303401e-02,           1,    1.420000e-02,  4.942151e+01,  4.942151e+01,  1.014927e+01,  1.008767e+01,  3.442580e+05,  7.603325e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  8.904064e-07,  4.32303401e+00
  8.65296404e-02,  4.32474762e-02,  8.64778163e-02,           1,    1.420000e-02,  4.938263e+01,  4.938263e+01,  1.020613e+01,  1.008767e+01,  3.456225e+05,  7.589619e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  8.990017e-07,  4.32474762e+00
  1.29847128e-01,  4.32648202e-02,  1.29742637e-01,           1,    1.420000e-02,  4.934335e+01,  4.934335e+01,  1.026329e+01,  1.008767e+01,  3.470053e+05,  7.576014e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  9.077369e-07,  4.32648202e+00
  1.73200593e-01,  4.32823761e-02,  1.73025013e-01,           1,    1.420000e-02,  4.930368e+01,  4.930368e+01,  1.032079e+01,  1.008767e+01,  3.484065e+05,  7.562496e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  9.166143e-07,  4.32823761e+00
  2.16590704e-01,  4.33001482e-02,  2.16325161e-01,           1,    1.420000e-02,  4.926360e+01,  4.926360e+01,  1.037865e+01,  1.008767e+01,  3.498262e+05,  7.549055e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  9.256362e-07,  4.33001482e+00
  2.60018148e-01,  4.33181407e-02,  2.59643302e-01,           1,    1.420000e-02,  4.922311e+01,  4.922311e+01,  1.043692e+01,  1.008767e+01,  3.512644e+05,  7.535677e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  9.348048e-07,  4.33181407e+00
  3.03483632e-01,  4.33363580e-02,  3.02979660e-01,           1,    1.420000e-02,  4.918219e+01,  4.918219e+01,  1.049563e+01,  1.008767e+01,  3.527212e+05,  7.522352e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  9.441224e-07,  4.33363580e+00
  3.46987881e-01,  4.33548046e-02,  3.46334464e-01,           1,    1.420000e-02,  4.914085e+01,  4.914085e+01,  1.055481e+01,  1.008767e+01,  3.541967e+05,  7.509066e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  9.535909e-07,  4.33548046e+00
  3.90531637e-01,  4.33734851e-02,  3.89707949e-01,           1,    1.420000e-02,  4.909907e+01,  4.909907e+01,  1.061450e+01,  1.008767e+01,  3.556909e+05,  7.495808e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  9.632124e-07,  4.33734851e+00
  4.34115665e-01,  4.33924041e-02,  4.33100353e-01,           1,    1.420000e-02,  4.905685e+01,  4.905685e+01,  1.067473e+01,  1.008767e+01,  3.572039e+05,  7.482566e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  9.729889e-07,  4.33924041e+00
  4.77740748e-01,  4.34115665e-02,  4.76511920e-01,           1,    1.420000e-02,  4.901418e+01,  4.901418e+01,  1.073554e+01,  1.008767e+01,  3.587357e+05,  7.469330e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  9.829220e-07,  4.34115665e+00
  5.21407690e-01,  4.34309771e-02,  5.19942897e-01,           1,    1.420000e-02,  4.897105e+01,  4.897105e+01,  1.079698e+01,  1.008767e+01,  3.602865e+05,  7.456086e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  9.930137e-07,  4.34309771e+00
  5.65117316e-01,  4.34506408e-02,  5.63393538e-01,           1,    1.420000e-02,  4.892746e+01,  4.892746e+01,  1.085906e+01,  1.008767e+01,  3.618562e+05,  7.442825e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.003266e-06,  4.34506408e+00
  6.08870474e-01,  4.34705628e-02,  6.06864101e-01,           1,    1.420000e-02,  4.888340e+01,  4.888340e+01,  1.092185e+01,  1.008767e+01,  3.634449e+05,  7.429534e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.013679e-06,  4.34705628e+00
  6.52668034e-01,  4.34907482e-02,  6.50354849e-01,           1,    1.420000e-02,  4.883885e+01,  4.883885e+01,  1.098537e+01,  1.008767e+01,  3.650527e+05,  7.416202e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.024256e-06,  4.34907482e+00
  6.96510886e-01,  4.35112022e-02,  6.93866051e-01,           1,    1.420000e-02,  4.879382e+01,  4.879382e+01,  1.104967e+01,  1.008767e+01,  3.666797e+05,  7.402819e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.034997e-06,  4.35112022e+00
  7.40399947e-01,  4.35319304e-02,  7.37397981e-01,           1,    1.420000e-02,  4.874829e+01,  4.874829e+01,  1.111478e+01,  1.008767e+01,  3.683258e+05,  7.389373e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.045903e-06,  4.35319304e+00
  7.84336154e-01,  4.35529380e-02,  7.80950919e-01,           1,    1.420000e-02,  4.870225e+01,  4.870225e+01,  1.118076e+01,  1.008767e+01,  3.699911e+05,  7.375853e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.056977e-06,  4.35529380e+00
  8.28320472e-01,  4.35742308e-02,  8.24525150e-01,           1,    1.420000e-02,  4.865571e+01,  4.865571e+01,  1.124763e+01,  1.008767e+01,  3.716757e+05,  7.362249e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.068218e-06,  4.35742308e+00
  8.72353888e-01,  4.35958143e-02,  8.68120965e-01,           1,    1.420000e-02,  4.860864e+01,  4.860864e+01,  1.131545e+01,  1.008767e+01,  3.733797e+05,  7.348551e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.079627e-06,  4.35958143e+00
  9.16437413e-01,  4.36176944e-02,  9.11738659e-01,           1,    1.420000e-02,  4.856104e+01,  4.856104e+01,  1.138427e+01,  1.008767e+01,  3.751030e+05,  7.334746e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.091205e-06,  4.36176944e+00
  9.60572087e-01,  4.36398768e-02,  9.55378536e-01,           1,    1.420000e-02,  4.851291e+01,  4.851291e+01,  1.145412e+01,  1.008767e+01,  3.768457e+05,  7.320826e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.102952e-06,  4.36398768e+00
  1.00475897e+00,  4.36623676e-02,  9.99040903e-01,           1,    1.420000e-02,  4.846423e+01,  4.846423e+01,  1.152505e+01,  1.008767e+01,  3.786079e+05,  7.306780e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.114869e-06,  4.36623676e+00
  1.04899916e+00,  4.36851728e-02,  1.04272608e+00,           1,    1.420000e-02,  4.841500e+01,  4.841500e+01,  1.159711e+01,  1.008767e+01,  3.803896e+05,  7.292598e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.126956e-06,  4.36851728e+00
  1.09329378e+00,  4.37082985e-02,  1.08643437e+00,           1,    1.420000e-02,  4.836521e+01,  4.836521e+01,  1.167035e+01,  1.008767e+01,  3.821908e+05,  7.278269e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.139211e-06,  4.37082985e+00
  1.13764395e+00,  4.37317510e-02,  1.13016613e+00,           1,    1.420000e-02,  4.831484e+01,  4.831484e+01,  1.174482e+01,  1.008767e+01,  3.840115e+05,  7.263783e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.151636e-06,  4.37317510e+00
  1.18205087e+00,  4.37555366e-02,  1.17392166e+00,           1,    1.420000e-02,  4.826390e+01,  4.826390e+01,  1.182057e+01,  1.008767e+01,  3.858519e+05,  7.249132e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.164228e-06,  4.37555366e+00
  1.22651572e+00,  4.37796617e-02,  1.21770132e+00,           1,    1.420000e-02,  4.821237e+01,  4.821237e+01,  1.189765e+01,  1.008767e+01,  3.877119e+05,  7.234304e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.176988e-06,  4.37796617e+00
  1.27103974e+00,  4.38041328e-02,  1.26150546e+00,           1,    1.420000e-02,  4.816025e+01,  4.816025e+01,  1.197611e+01,  1.008767e+01,  3.895916e+05,  7.219291e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.189914e-06,  4.38041328e+00
  1.31562418e+00,  4.38289565e-02,  1.30533441e+00,           1,    1.420000e-02,  4.810753e+01,  4.810753e+01,  1.205601e+01,  1.008767e+01,  3.914910e+05,  7.204082e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.203004e-06,  4.38289565e+00
  1.36027034e+00,  4.38541395e-02,  1.34918855e+00,           1,    1.420000e-02,  4.805419e+01,  4.805419e+01,  1.213740e+01,  1.008767e+01,  3.934101e+05,  7.188669e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.216257e-06,  4.38541395e+00
