     FLOAT      ,     FLOAT      ,     FLOAT      ,    INT     ,     FLOAT      ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,     FLOAT      
      Myr       ,      Myr       ,      Myr       ,     -      ,       -        ,     Msol     ,     Msol     ,     Rsol     ,     Rsol     ,     Lsol     ,     Tsol     ,     Msol     ,     Msol     ,     Msol     ,  Msol yr^-1  ,      Myr       
      Age       ,       dT       ,      Time      ,Stellar_Type,Metallicity@ZAMS,    Mass_0    ,     Mass     ,    Radius    ,    R@ZAMS    ,  Luminosity  ,     Teff     ,  Mass_Core   , Mass_CO_Core , Mass_He_Core ,     Mdot     ,      tMS       
  3.23228819e-02,  3.23100808e-02,  3.23100808e-02,           1,    1.420000e-02,  1.310080e+02,  1.310080e+02,  1.930212e+01,  1.914030e+01,  1.987550e+06,  8.546279e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.089566e-05,  3.23100808e+00
  6.46717486e-02,  3.23228819e-02,  6.46329627e-02,           1,    1.420000e-02,  1.306531e+02,  1.306531e+02,  1.943051e+01,  1.914030e+01,  1.988179e+06,  8.518670e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.097894e-05,  3.23228819e+00
  9.70471865e-02,  3.23358743e-02,  9.69688370e-02,           1,    1.420000e-02,  1.302954e+02,  1.302954e+02,  1.955913e+01,  1.914030e+01,  1.988897e+06,  8.491380e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.106297e-05,  3.23358743e+00
  1.29449799e-01,  3.23490622e-02,  1.29317899e-01,           1,    1.420000e-02,  1.299347e+02,  1.299347e+02,  1.968806e+01,  1.914030e+01,  1.989703e+06,  8.464389e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.114778e-05,  3.23490622e+00
  1.61880205e-01,  3.23624497e-02,  1.61680349e-01,           1,    1.420000e-02,  1.295712e+02,  1.295712e+02,  1.981734e+01,  1.914030e+01,  1.990594e+06,  8.437679e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.123341e-05,  3.23624497e+00
  1.94339046e-01,  3.23760411e-02,  1.94056390e-01,           1,    1.420000e-02,  1.292047e+02,  1.292047e+02,  1.994705e+01,  1.914030e+01,  1.991567e+06,  8.411229e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.131989e-05,  3.23760411e+00
  2.26826978e-01,  3.23898410e-02,  2.26446231e-01,           1,    1.420000e-02,  1.288352e+02,  1.288352e+02,  2.007724e+01,  1.914030e+01,  1.992621e+06,  8.385021e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.140723e-05,  3.23898410e+00
  2.59344679e-01,  3.24038540e-02,  2.58850085e-01,           1,    1.420000e-02,  1.284627e+02,  1.284627e+02,  2.020800e+01,  1.914030e+01,  1.993753e+06,  8.359037e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.149547e-05,  3.24038540e+00
  2.91892847e-01,  3.24180848e-02,  2.91268170e-01,           1,    1.420000e-02,  1.280872e+02,  1.280872e+02,  2.033937e+01,  1.914030e+01,  1.994960e+06,  8.333257e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.158463e-05,  3.24180848e+00
  3.24472201e-01,  3.24325385e-02,  3.23700708e-01,           1,    1.420000e-02,  1.277085e+02,  1.277085e+02,  2.047144e+01,  1.914030e+01,  1.996240e+06,  8.307665e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.167472e-05,  3.24325385e+00
  3.57083484e-01,  3.24472201e-02,  3.56147928e-01,           1,    1.420000e-02,  1.273268e+02,  1.273268e+02,  2.060428e+01,  1.914030e+01,  1.997590e+06,  8.282240e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.176575e-05,  3.24472201e+00
  3.89727460e-01,  3.24621349e-02,  3.88610063e-01,           1,    1.420000e-02,  1.269418e+02,  1.269418e+02,  2.073797e+01,  1.914030e+01,  1.999007e+06,  8.256966e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.185774e-05,  3.24621349e+00
  4.22404918e-01,  3.24772884e-02,  4.21087352e-01,           1,    1.420000e-02,  1.265537e+02,  1.265537e+02,  2.087256e+01,  1.914030e+01,  2.000488e+06,  8.231824e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.195070e-05,  3.24772884e+00
  4.55116670e-01,  3.24926860e-02,  4.53580038e-01,           1,    1.420000e-02,  1.261624e+02,  1.261624e+02,  2.100815e+01,  1.914030e+01,  2.002030e+06,  8.206797e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.204462e-05,  3.24926860e+00
  4.87863555e-01,  3.25083336e-02,  4.86088371e-01,           1,    1.420000e-02,  1.257677e+02,  1.257677e+02,  2.114482e+01,  1.914030e+01,  2.003631e+06,  8.181868e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.213951e-05,  3.25083336e+00
  5.20646438e-01,  3.25242370e-02,  5.18612608e-01,           1,    1.420000e-02,  1.253698e+02,  1.253698e+02,  2.128264e+01,  1.914030e+01,  2.005287e+06,  8.157018e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.223537e-05,  3.25242370e+00
  5.53466211e-01,  3.25404024e-02,  5.51153011e-01,           1,    1.420000e-02,  1.249685e+02,  1.249685e+02,  2.142169e+01,  1.914030e+01,  2.006996e+06,  8.132231e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.233219e-05,  3.25404024e+00
  5.86323793e-01,  3.25568359e-02,  5.83709847e-01,           1,    1.420000e-02,  1.245638e+02,  1.245638e+02,  2.156207e+01,  1.914030e+01,  2.008753e+06,  8.107490e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.242996e-05,  3.25568359e+00
  6.19220133e-01,  3.25735441e-02,  6.16283391e-01,           1,    1.420000e-02,  1.241557e+02,  1.241557e+02,  2.170386e+01,  1.914030e+01,  2.010557e+06,  8.082778e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.252866e-05,  3.25735441e+00
  6.52156210e-01,  3.25905333e-02,  6.48873924e-01,           1,    1.420000e-02,  1.237441e+02,  1.237441e+02,  2.184714e+01,  1.914030e+01,  2.012403e+06,  8.058078e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.262828e-05,  3.25905333e+00
  6.85133033e-01,  3.26078105e-02,  6.81481734e-01,           1,    1.420000e-02,  1.233291e+02,  1.233291e+02,  2.199201e+01,  1.914030e+01,  2.014288e+06,  8.033373e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.272878e-05,  3.26078105e+00
  7.18151641e-01,  3.26253825e-02,  7.14107117e-01,           1,    1.420000e-02,  1.229105e+02,  1.229105e+02,  2.213856e+01,  1.914030e+01,  2.016210e+06,  8.008648e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.283015e-05,  3.26253825e+00
  7.51213108e-01,  3.26432564e-02,  7.46750373e-01,           1,    1.420000e-02,  1.224883e+02,  1.224883e+02,  2.228689e+01,  1.914030e+01,  2.018163e+06,  7.983887e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.293234e-05,  3.26432564e+00
  7.84318538e-01,  3.26614395e-02,  7.79411813e-01,           1,    1.420000e-02,  1.220626e+02,  1.220626e+02,  2.243709e+01,  1.914030e+01,  2.020146e+06,  7.959072e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.303533e-05,  3.26614395e+00
  8.17469072e-01,  3.26799391e-02,  8.12091752e-01,           1,    1.420000e-02,  1.216332e+02,  1.216332e+02,  2.258926e+01,  1.914030e+01,  2.022153e+06,  7.934189e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.313906e-05,  3.26799391e+00
  8.50665881e-01,  3.26987629e-02,  8.44790515e-01,           1,    1.420000e-02,  1.212002e+02,  1.212002e+02,  2.274351e+01,  1.914030e+01,  2.024183e+06,  7.909221e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.324348e-05,  3.26987629e+00
  8.83910177e-01,  3.27179185e-02,  8.77508433e-01,           1,    1.420000e-02,  1.207634e+02,  1.207634e+02,  2.289994e+01,  1.914030e+01,  2.026230e+06,  7.884153e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.334855e-05,  3.27179185e+00
  9.17203203e-01,  3.27374140e-02,  9.10245847e-01,           1,    1.420000e-02,  1.203230e+02,  1.203230e+02,  2.305865e+01,  1.914030e+01,  2.028292e+06,  7.858970e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.345420e-05,  3.27374140e+00
  9.50546242e-01,  3.27572573e-02,  9.43003105e-01,           1,    1.420000e-02,  1.198788e+02,  1.198788e+02,  2.321977e+01,  1.914030e+01,  2.030364e+06,  7.833656e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.356036e-05,  3.27572573e+00
  9.83940613e-01,  3.27774566e-02,  9.75780561e-01,           1,    1.420000e-02,  1.194308e+02,  1.194308e+02,  2.338340e+01,  1.914030e+01,  2.032442e+06,  7.808196e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.366696e-05,  3.27774566e+00
  1.01738767e+00,  3.27980204e-02,  1.00857858e+00,           1,    1.420000e-02,  1.189790e+02,  1.189790e+02,  2.354967e+01,  1.914030e+01,  2.034524e+06,  7.782574e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.377392e-05,  3.27980204e+00
