     FLOAT      ,     FLOAT      ,     FLOAT      ,    INT     ,     FLOAT      ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,     FLOAT      
      Myr       ,      Myr       ,      Myr       ,     -      ,       -        ,     Msol     ,     Msol     ,     Rsol     ,     Rsol     ,     Lsol     ,     Tsol     ,     Msol     ,     Msol     ,     Msol     ,  Msol yr^-1  ,      Myr       
      Age       ,       dT       ,      Time      ,Stellar_Type,Metallicity@ZAMS,    Mass_0    ,     Mass     ,    Radius    ,    R@ZAMS    ,  Luminosity  ,     Teff     ,  Mass_Core   , Mass_CO_Core , Mass_He_Core ,     Mdot     ,      tMS       
  4.83082455e-02,  4.82913482e-02,  4.82913482e-02,           1,    1.420000e-02,  4.066233e+01,  4.066233e+01,  8.950305e+00,  8.898204e+00,  2.296711e+05,  7.317415e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  4.694055e-07,  4.82913482e+00
  9.66506777e-02,  4.83082455e-02,  9.65995937e-02,           1,    1.420000e-02,  4.063943e+01,  4.063943e+01,  8.999518e+00,  8.898204e+00,  2.306822e+05,  7.305399e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  4.739750e-07,  4.83082455e+00
  1.45027896e-01,  4.83253389e-02,  1.44924933e-01,           1,    1.420000e-02,  4.061631e+01,  4.061631e+01,  9.049006e+00,  8.898204e+00,  2.317078e+05,  7.293479e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  4.786278e-07,  4.83253389e+00
  1.93440518e-01,  4.83426321e-02,  1.93267565e-01,           1,    1.420000e-02,  4.059294e+01,  4.059294e+01,  9.098798e+00,  8.898204e+00,  2.327478e+05,  7.281643e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  4.833652e-07,  4.83426321e+00
  2.41889175e-01,  4.83601294e-02,  2.41627694e-01,           1,    1.420000e-02,  4.056933e+01,  4.056933e+01,  9.148918e+00,  8.898204e+00,  2.338025e+05,  7.269883e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  4.881885e-07,  4.83601294e+00
  2.90374518e-01,  4.83778349e-02,  2.90005529e-01,           1,    1.420000e-02,  4.054547e+01,  4.054547e+01,  9.199396e+00,  8.898204e+00,  2.348718e+05,  7.258186e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  4.930989e-07,  4.83778349e+00
  3.38897215e-01,  4.83957529e-02,  3.38401282e-01,           1,    1.420000e-02,  4.052137e+01,  4.052137e+01,  9.250258e+00,  8.898204e+00,  2.359560e+05,  7.246542e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  4.980978e-07,  4.83957529e+00
  3.87457952e-01,  4.84138878e-02,  3.86815170e-01,           1,    1.420000e-02,  4.049701e+01,  4.049701e+01,  9.301534e+00,  8.898204e+00,  2.370551e+05,  7.234942e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  5.031865e-07,  4.84138878e+00
  4.36057435e-01,  4.84322440e-02,  4.35247414e-01,           1,    1.420000e-02,  4.047239e+01,  4.047239e+01,  9.353252e+00,  8.898204e+00,  2.381692e+05,  7.223373e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  5.083660e-07,  4.84322440e+00
  4.84696387e-01,  4.84508261e-02,  4.83698240e-01,           1,    1.420000e-02,  4.044750e+01,  4.044750e+01,  9.405443e+00,  8.898204e+00,  2.392984e+05,  7.211827e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  5.136377e-07,  4.84508261e+00
  5.33375551e-01,  4.84696387e-02,  5.32167879e-01,           1,    1.420000e-02,  4.042234e+01,  4.042234e+01,  9.458137e+00,  8.898204e+00,  2.404428e+05,  7.200293e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  5.190026e-07,  4.84696387e+00
  5.82095691e-01,  4.84886865e-02,  5.80656565e-01,           1,    1.420000e-02,  4.039691e+01,  4.039691e+01,  9.511364e+00,  8.898204e+00,  2.416026e+05,  7.188760e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  5.244620e-07,  4.84886865e+00
  6.30857591e-01,  4.85079743e-02,  6.29164539e-01,           1,    1.420000e-02,  4.037120e+01,  4.037120e+01,  9.565156e+00,  8.898204e+00,  2.427778e+05,  7.177220e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  5.300169e-07,  4.85079743e+00
  6.79662055e-01,  4.85275070e-02,  6.77692046e-01,           1,    1.420000e-02,  4.034521e+01,  4.034521e+01,  9.619544e+00,  8.898204e+00,  2.439686e+05,  7.165661e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  5.356683e-07,  4.85275070e+00
  7.28509909e-01,  4.85472896e-02,  7.26239336e-01,           1,    1.420000e-02,  4.031892e+01,  4.031892e+01,  9.674562e+00,  8.898204e+00,  2.451750e+05,  7.154074e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  5.414174e-07,  4.85472896e+00
  7.77402001e-01,  4.85673273e-02,  7.74806663e-01,           1,    1.420000e-02,  4.029234e+01,  4.029234e+01,  9.730243e+00,  8.898204e+00,  2.463972e+05,  7.142449e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  5.472649e-07,  4.85673273e+00
  8.26339201e-01,  4.85876251e-02,  8.23394288e-01,           1,    1.420000e-02,  4.026547e+01,  4.026547e+01,  9.786620e+00,  8.898204e+00,  2.476353e+05,  7.130776e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  5.532120e-07,  4.85876251e+00
  8.75322402e-01,  4.86081883e-02,  8.72002477e-01,           1,    1.420000e-02,  4.023828e+01,  4.023828e+01,  9.843728e+00,  8.898204e+00,  2.488894e+05,  7.119046e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  5.592594e-07,  4.86081883e+00
  9.24352519e-01,  4.86290223e-02,  9.20631499e-01,           1,    1.420000e-02,  4.021079e+01,  4.021079e+01,  9.901603e+00,  8.898204e+00,  2.501595e+05,  7.107249e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  5.654080e-07,  4.86290223e+00
  9.73430492e-01,  4.86501326e-02,  9.69281632e-01,           1,    1.420000e-02,  4.018297e+01,  4.018297e+01,  9.960279e+00,  8.898204e+00,  2.514459e+05,  7.095375e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  5.716585e-07,  4.86501326e+00
  1.02255729e+00,  4.86715246e-02,  1.01795316e+00,           1,    1.420000e-02,  4.015484e+01,  4.015484e+01,  1.001979e+01,  8.898204e+00,  2.527486e+05,  7.083416e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  5.780117e-07,  4.86715246e+00
  1.07173389e+00,  4.86932041e-02,  1.06664636e+00,           1,    1.420000e-02,  4.012638e+01,  4.012638e+01,  1.008019e+01,  8.898204e+00,  2.540677e+05,  7.071362e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  5.844680e-07,  4.86932041e+00
  1.12096131e+00,  4.87151766e-02,  1.11536154e+00,           1,    1.420000e-02,  4.009759e+01,  4.009759e+01,  1.014149e+01,  8.898204e+00,  2.554033e+05,  7.059203e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  5.910282e-07,  4.87151766e+00
  1.17024058e+00,  4.87374481e-02,  1.16409898e+00,           1,    1.420000e-02,  4.006846e+01,  4.006846e+01,  1.020375e+01,  8.898204e+00,  2.567556e+05,  7.046931e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  5.976925e-07,  4.87374481e+00
  1.21957279e+00,  4.87600243e-02,  1.21285901e+00,           1,    1.420000e-02,  4.003899e+01,  4.003899e+01,  1.026701e+01,  8.898204e+00,  2.581247e+05,  7.034536e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  6.044615e-07,  4.87600243e+00
  1.26895900e+00,  4.87829114e-02,  1.26164192e+00,           1,    1.420000e-02,  4.000916e+01,  4.000916e+01,  1.033129e+01,  8.898204e+00,  2.595107e+05,  7.022010e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  6.113354e-07,  4.87829114e+00
  1.31840034e+00,  4.88061153e-02,  1.31044804e+00,           1,    1.420000e-02,  3.997899e+01,  3.997899e+01,  1.039666e+01,  8.898204e+00,  2.609136e+05,  7.009343e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  6.183144e-07,  4.88061153e+00
  1.36789796e+00,  4.88296423e-02,  1.35927768e+00,           1,    1.420000e-02,  3.994845e+01,  3.994845e+01,  1.046314e+01,  8.898204e+00,  2.623337e+05,  6.996527e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  6.253985e-07,  4.88296423e+00
  1.41745301e+00,  4.88534984e-02,  1.40813118e+00,           1,    1.420000e-02,  3.991754e+01,  3.991754e+01,  1.053078e+01,  8.898204e+00,  2.637710e+05,  6.983553e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  6.325877e-07,  4.88534984e+00
  1.46706671e+00,  4.88776901e-02,  1.45700887e+00,           1,    1.420000e-02,  3.988627e+01,  3.988627e+01,  1.059963e+01,  8.898204e+00,  2.652257e+05,  6.970413e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  6.398818e-07,  4.88776901e+00
  1.51674028e+00,  4.89022238e-02,  1.50591109e+00,           1,    1.420000e-02,  3.985461e+01,  3.985461e+01,  1.066974e+01,  8.898204e+00,  2.666979e+05,  6.957096e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  6.472805e-07,  4.89022238e+00
