     FLOAT      ,     FLOAT      ,     FLOAT      ,    INT     ,     FLOAT      ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,     FLOAT      
      Myr       ,      Myr       ,      Myr       ,     -      ,       -        ,     Msol     ,     Msol     ,     Rsol     ,     Rsol     ,     Lsol     ,     Tsol     ,     Msol     ,     Msol     ,     Msol     ,  Msol yr^-1  ,      Myr       
      Age       ,       dT       ,      Time      ,Stellar_Type,Metallicity@ZAMS,    Mass_0    ,     Mass     ,    Radius    ,    R@ZAMS    ,  Luminosity  ,     Teff     ,  Mass_Core   , Mass_CO_Core , Mass_He_Core ,     Mdot     ,      tMS       
  1.54428797e-02,  1.54402910e-02,  1.54402910e-02,           1,    1.420000e-02,  1.959023e+02,  1.959023e+02,  2.506144e+01,  2.493313e+01,  3.782524e+06,  8.809321e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  2.543500e-05,  3.08805820e+00
  4.63444600e-02,  3.08857594e-02,  4.63260504e-02,           1,    1.420000e-02,  1.951083e+02,  1.951083e+02,  2.528650e+01,  2.493313e+01,  3.786649e+06,  8.772419e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  2.570645e-05,  3.08857594e+00
  7.72675873e-02,  3.08963066e-02,  7.72223570e-02,           1,    1.420000e-02,  1.943090e+02,  1.943090e+02,  2.547807e+01,  2.493313e+01,  3.778938e+06,  8.734925e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  2.587141e-05,  3.08963066e+00
  1.08212818e-01,  3.09070349e-02,  1.08129392e-01,           1,    1.420000e-02,  1.935043e+02,  1.935043e+02,  2.566935e+01,  2.493313e+01,  3.771435e+06,  8.697997e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  2.603583e-05,  3.09070349e+00
  1.39180724e-01,  3.09179480e-02,  1.39047340e-01,           1,    1.420000e-02,  1.926942e+02,  1.926942e+02,  2.586037e+01,  2.493313e+01,  3.764136e+06,  8.661616e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  2.619983e-05,  3.09179480e+00
  1.70171893e-01,  3.09290497e-02,  1.69976390e-01,           1,    1.420000e-02,  1.918788e+02,  1.918788e+02,  2.605118e+01,  2.493313e+01,  3.757031e+06,  8.625763e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  2.636350e-05,  3.09290497e+00
  2.01186930e-01,  3.09403441e-02,  2.00916734e-01,           1,    1.420000e-02,  1.910581e+02,  1.910581e+02,  2.624180e+01,  2.493313e+01,  3.750116e+06,  8.590419e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  2.652693e-05,  3.09403441e+00
  2.32226460e-01,  3.09518354e-02,  2.31868569e-01,           1,    1.420000e-02,  1.902320e+02,  1.902320e+02,  2.643229e+01,  2.493313e+01,  3.743381e+06,  8.555564e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  2.669019e-05,  3.09518354e+00
  2.63291123e-01,  3.09635279e-02,  2.62832097e-01,           1,    1.420000e-02,  1.894005e+02,  1.894005e+02,  2.662268e+01,  2.493313e+01,  3.736819e+06,  8.521178e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  2.685336e-05,  3.09635279e+00
  2.94381583e-01,  3.09754263e-02,  2.93807523e-01,           1,    1.420000e-02,  1.885637e+02,  1.885637e+02,  2.681302e+01,  2.493313e+01,  3.730423e+06,  8.487243e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  2.701651e-05,  3.09754263e+00
  3.25498521e-01,  3.09875350e-02,  3.24795058e-01,           1,    1.420000e-02,  1.877214e+02,  1.877214e+02,  2.700337e+01,  2.493313e+01,  3.724186e+06,  8.453739e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  2.717969e-05,  3.09875350e+00
  3.56642642e-01,  3.09998592e-02,  3.55794918e-01,           1,    1.420000e-02,  1.868738e+02,  1.868738e+02,  2.719378e+01,  2.493313e+01,  3.718099e+06,  8.420646e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  2.734296e-05,  3.09998592e+00
  3.87814672e-01,  3.10124036e-02,  3.86807321e-01,           1,    1.420000e-02,  1.860208e+02,  1.860208e+02,  2.738431e+01,  2.493313e+01,  3.712154e+06,  8.387945e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  2.750634e-05,  3.10124036e+00
  4.19015361e-01,  3.10251738e-02,  4.17832495e-01,           1,    1.420000e-02,  1.851623e+02,  1.851623e+02,  2.757502e+01,  2.493313e+01,  3.706342e+06,  8.355616e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  2.766988e-05,  3.10251738e+00
  4.50245483e-01,  3.10381749e-02,  4.48870670e-01,           1,    1.420000e-02,  1.842984e+02,  1.842984e+02,  2.776597e+01,  2.493313e+01,  3.700657e+06,  8.323640e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  2.783360e-05,  3.10381749e+00
  4.81505837e-01,  3.10514126e-02,  4.79922082e-01,           1,    1.420000e-02,  1.834290e+02,  1.834290e+02,  2.795723e+01,  2.493313e+01,  3.695089e+06,  8.291997e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  2.799751e-05,  3.10514126e+00
  5.12797250e-01,  3.10648927e-02,  5.10986975e-01,           1,    1.420000e-02,  1.825542e+02,  1.825542e+02,  2.814888e+01,  2.493313e+01,  3.689630e+06,  8.260667e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  2.816161e-05,  3.10648927e+00
  5.44120574e-01,  3.10786212e-02,  5.42065596e-01,           1,    1.420000e-02,  1.816739e+02,  1.816739e+02,  2.834099e+01,  2.493313e+01,  3.684270e+06,  8.229631e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  2.832591e-05,  3.10786212e+00
  5.75476691e-01,  3.10926042e-02,  5.73158201e-01,           1,    1.420000e-02,  1.807880e+02,  1.807880e+02,  2.853364e+01,  2.493313e+01,  3.679002e+06,  8.198868e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  2.849037e-05,  3.10926042e+00
  6.06866512e-01,  3.11068482e-02,  6.04265049e-01,           1,    1.420000e-02,  1.798967e+02,  1.798967e+02,  2.872692e+01,  2.493313e+01,  3.673816e+06,  8.168360e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  2.865497e-05,  3.11068482e+00
  6.38290979e-01,  3.11213596e-02,  6.35386408e-01,           1,    1.420000e-02,  1.789998e+02,  1.789998e+02,  2.892090e+01,  2.493313e+01,  3.668704e+06,  8.138085e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  2.881968e-05,  3.11213596e+00
  6.69751063e-01,  3.11361453e-02,  6.66522554e-01,           1,    1.420000e-02,  1.780973e+02,  1.780973e+02,  2.911569e+01,  2.493313e+01,  3.663655e+06,  8.108025e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  2.898444e-05,  3.11361453e+00
  7.01247771e-01,  3.11512122e-02,  6.97673766e-01,           1,    1.420000e-02,  1.771893e+02,  1.771893e+02,  2.931138e+01,  2.493313e+01,  3.658661e+06,  8.078160e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  2.914918e-05,  3.11512122e+00
  7.32782142e-01,  3.11665676e-02,  7.28840334e-01,           1,    1.420000e-02,  1.762756e+02,  1.762756e+02,  2.950806e+01,  2.493313e+01,  3.653713e+06,  8.048469e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  2.931384e-05,  3.11665676e+00
  7.64355249e-01,  3.11822188e-02,  7.60022552e-01,           1,    1.420000e-02,  1.753564e+02,  1.753564e+02,  2.970585e+01,  2.493313e+01,  3.648801e+06,  8.018932e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  2.947832e-05,  3.11822188e+00
  7.95968202e-01,  3.11981734e-02,  7.91220726e-01,           1,    1.420000e-02,  1.744317e+02,  1.744317e+02,  2.990485e+01,  2.493313e+01,  3.643916e+06,  7.989530e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  2.964253e-05,  3.11981734e+00
  8.27622147e-01,  3.12144393e-02,  8.22435165e-01,           1,    1.420000e-02,  1.735013e+02,  1.735013e+02,  3.010518e+01,  2.493313e+01,  3.639048e+06,  7.960243e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  2.980635e-05,  3.12144393e+00
  8.59318269e-01,  3.12310244e-02,  8.53666189e-01,           1,    1.420000e-02,  1.725653e+02,  1.725653e+02,  3.030696e+01,  2.493313e+01,  3.634187e+06,  7.931049e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  2.996965e-05,  3.12310244e+00
  8.91057791e-01,  3.12479371e-02,  8.84914126e-01,           1,    1.420000e-02,  1.716237e+02,  1.716237e+02,  3.051030e+01,  2.493313e+01,  3.629324e+06,  7.901930e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  3.013229e-05,  3.12479371e+00
  9.22841977e-01,  3.12651857e-02,  9.16179312e-01,           1,    1.420000e-02,  1.706766e+02,  1.706766e+02,  3.071535e+01,  2.493313e+01,  3.624449e+06,  7.872865e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  3.029411e-05,  3.12651857e+00
  9.54672129e-01,  3.12827789e-02,  9.47462091e-01,           1,    1.420000e-02,  1.697238e+02,  1.697238e+02,  3.092223e+01,  2.493313e+01,  3.619553e+06,  7.843833e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  3.045495e-05,  3.12827789e+00
