    INT     ,     FLOAT      ,     FLOAT      ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,        INT        ,        INT        ,     INT      ,     INT      ,     FLOAT      ,     FLOAT      ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,     FLOAT     ,     FLOAT     ,     FLOAT      ,     FLOAT      ,     FLOAT      ,     FLOAT      ,     FLOAT      ,     FLOAT      ,     FLOAT     ,     FLOAT     ,      FLOAT       ,      FLOAT       ,    FLOAT     ,    FLOAT     ,     FLOAT      ,     FLOAT      ,    FLOAT     ,    FLOAT     ,    FLOAT     ,    FLOAT     ,      FLOAT       ,     FLOAT     ,      FLOAT       ,      FLOAT       ,   INT    ,      FLOAT       ,      FLOAT       ,      FLOAT       ,      FLOAT       ,      FLOAT       ,      FLOAT       ,     FLOAT      ,     FLOAT      
     -      ,      Myr       ,      Myr       ,     Rsol     ,      -       ,     Msol     ,     Msol     ,     Msol     ,     Msol     ,     Msol     ,     Msol     ,     Msol     ,     Msol     ,     Msol     ,     Msol     ,     Msol     ,     Msol     ,     Msol     ,     Msol     ,     Rsol     ,     Rsol     ,      -       ,      -       ,      -       ,      -       ,    yr^-1     ,    yr^-1     ,    yr^-1     ,    yr^-1     ,         -         ,         -         ,      -       ,      -       ,      Myr       ,      Myr       ,     Lsol     ,     Lsol     ,      K       ,      K       ,Msol*AU^2*yr^-1,Msol*AU^2*yr^-1,      Myr       ,      Myr       ,      Myr       ,      Myr       ,      Myr       ,      Myr       ,       -       ,       -       ,        -         ,        -         ,      -       ,      -       ,       -        ,       -        ,     Msol     ,     Msol     ,     Msol     ,     Msol     , Msol*AU^2*yr^-1  ,Msol*AU^2*yr^-2,        -         ,        -         ,    -     ,      Tesla       ,      Tesla       ,      rad/s       ,      rad/s       ,     rad/s^2      ,     rad/s^2      ,      Myr       ,      Myr       
    SEED    ,       dT       ,      Time      ,SemiMajorAxis , Eccentricity , Mass@ZAMS_1  , Mass@ZAMS_2  ,   Mass_0_1   ,   Mass_0_2   ,    Mass_1    ,    Mass_2    ,  Mass_Env_1  ,  Mass_Env_2  , Mass_Core_1  , Mass_Core_2  ,Mass_He_Core_1,Mass_He_Core_2,Mass_CO_Core_1,Mass_CO_Core_2,   Radius_1   ,   Radius_2   ,RocheLobe_1/a ,RocheLobe_2/a , Radius_1/RL  , Radius_2/RL  ,   Omega_1    ,   Omega_2    ,Omega_Break_1 ,Omega_Break_2 ,Stellar_Type@ZAMS_1,Stellar_Type@ZAMS_2,Stellar_Type_1,Stellar_Type_2,     Age_1      ,     Age_2      , Luminosity_1 , Luminosity_2 ,    Teff_1    ,    Teff_2    ,Ang_Momentum_1 ,Ang_Momentum_2 ,Tau_Dynamical_1 ,Tau_Dynamical_2 , Tau_Thermal_1  , Tau_Thermal_2  , Tau_Nuclear_1  , Tau_Nuclear_2  ,Zeta_Soberman_1,Zeta_Soberman_2,Zeta_SoberMan_He_1,Zeta_SoberMan_He_2,Zeta_Hurley_1 ,Zeta_Hurley_2 ,Zeta_Hurley_He_1,Zeta_Hurley_He_2,  dmWinds_1   ,  dmWinds_2   ,    dmMT_1    ,    dmMT_2    ,Ang_Momentum_Total, Energy_Total  ,Metallicity@ZAMS_1,Metallicity@ZAMS_2,MT_History,Pulsar_Mag_Field_1,Pulsar_Mag_Field_2,Pulsar_Spin_Freq_1,Pulsar_Spin_Freq_2,Pulsar_Spin_Down_1,Pulsar_Spin_Down_2,  Tau_Radial_1  ,  Tau_Radial_2  
       85107,  5.79615569e-02,  4.27714432e+00,  2.203921e+02,  0.000000e+00,  3.540000e+01,  2.930000e+01,  3.518499e+01,  2.920400e+01,  3.518499e+01,  2.920400e+01,  3.518499e+01,  2.920400e+01,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.027332e+01,  8.058909e+00,  3.951501e-01,  3.629080e-01,  1.179649e-01,  1.007589e-01,  4.858993e+01,  4.858993e+01,  3.569003e+03,  4.679952e+03,                  1,                  1,             1,             1,  4.28921317e+00,  4.28445224e+00,  2.831445e+05,  1.681337e+05,  4.158379e+04,  4.121479e+04,   5.774512e-03,   3.968303e-03,  2.77560520e-10,  2.11671890e-10,  1.27678304e-02,  1.88831776e-02,  1.24265151e+00,  1.73695141e+00,  -3.333333e-01,  -3.333333e-01,     -3.333333e-01,     -3.333333e-01,  3.000000e-01,  3.000000e-01,    3.000000e-01,    3.000000e-01, -5.313678e-03, -2.156945e-03,  0.000000e+00,  0.000000e+00,      8.148697e+02,  -1.978193e+04,      1.000000e-03,      1.000000e-03,         0,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,  4.07821769e+06,  6.78398678e+06
       85107,  5.79684537e-02,  4.33511278e+00,  2.204182e+02,  0.000000e+00,  3.540000e+01,  2.930000e+01,  3.517957e+01,  2.920181e+01,  3.517957e+01,  2.920181e+01,  3.517957e+01,  2.920181e+01,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.042348e+01,  8.128902e+00,  3.951432e-01,  3.629147e-01,  1.196770e-01,  1.016201e-01,  4.857844e+01,  4.857844e+01,  3.491891e+03,  4.619465e+03,                  1,                  1,             1,             1,  4.34769199e+00,  4.34270864e+00,  2.860097e+05,  1.695491e+05,  4.138723e+04,  4.112306e+04,   5.869683e-03,   4.004656e-03,  2.83689917e-10,  2.14443520e-10,  1.24539957e-02,  1.85615169e-02,  1.23001300e+00,  1.72232183e+00,  -3.333333e-01,  -3.333333e-01,     -3.333333e-01,     -3.333333e-01,  3.000000e-01,  3.000000e-01,    3.000000e-01,    3.000000e-01, -5.419974e-03, -2.194168e-03,  0.000000e+00,  0.000000e+00,      8.147835e+02,  -1.977496e+04,      1.000000e-03,      1.000000e-03,         0,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,  3.93918032e+06,  6.63844040e+06
       85107,  5.79754900e-02,  4.39308827e+00,  2.204448e+02,  0.000000e+00,  3.540000e+01,  2.930000e+01,  3.517404e+01,  2.919958e+01,  3.517404e+01,  2.919958e+01,  3.517404e+01,  2.919958e+01,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.058141e+01,  8.201092e+00,  3.951361e-01,  3.629216e-01,  1.214778e-01,  1.025083e-01,  4.856673e+01,  4.856673e+01,  3.413739e+03,  4.558431e+03,                  1,                  1,             1,             1,  4.40619522e+00,  4.40098107e+00,  2.889236e+05,  1.709860e+05,  4.118144e+04,  4.102814e+04,   5.970639e-03,   4.042321e-03,  2.90184555e-10,  2.17314774e-10,  1.21405711e-02,  1.82407319e-02,  1.21741654e+00,  1.70771784e+00,  -3.333333e-01,  -3.333333e-01,     -3.333333e-01,     -3.333333e-01,  3.000000e-01,  3.000000e-01,    3.000000e-01,    3.000000e-01, -5.527418e-03, -2.232100e-03,  0.000000e+00,  0.000000e+00,      8.146958e+02,  -1.976785e+04,      1.000000e-03,      1.000000e-03,         0,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,  3.80074880e+06,  6.49308159e+06
       85107,  5.79826672e-02,  4.45107093e+00,  2.204719e+02,  0.000000e+00,  3.540000e+01,  2.930000e+01,  3.516841e+01,  2.919731e+01,  3.516841e+01,  2.919731e+01,  3.516841e+01,  2.919731e+01,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.074780e+01,  8.275600e+00,  3.951289e-01,  3.629286e-01,  1.233751e-01,  1.034249e-01,  4.855479e+01,  4.855479e+01,  3.334509e+03,  4.496833e+03,                  1,                  1,             1,             1,  4.46472336e+00,  4.45926991e+00,  2.918871e+05,  1.724446e+05,  4.096581e+04,  4.092986e+04,   6.077952e-03,   4.081377e-03,  2.97079529e-10,  2.20291547e-10,  1.18274852e-02,  1.79208115e-02,  1.20486348e+00,  1.69314088e+00,  -3.333333e-01,  -3.333333e-01,     -3.333333e-01,     -3.333333e-01,  3.000000e-01,  3.000000e-01,    3.000000e-01,    3.000000e-01, -5.635757e-03, -2.270739e-03,  0.000000e+00,  0.000000e+00,      8.146066e+02,  -1.976061e+04,      1.000000e-03,      1.000000e-03,         0,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,  3.66304816e+06,  6.34785215e+06
       85107,  5.79899863e-02,  4.50906092e+00,  2.204995e+02,  0.000000e+00,  3.540000e+01,  2.930000e+01,  3.516266e+01,  2.919500e+01,  3.516266e+01,  2.919500e+01,  3.516266e+01,  2.919500e+01,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.092339e+01,  8.352555e+00,  3.951215e-01,  3.629358e-01,  1.253774e-01,  1.043715e-01,  4.854264e+01,  4.854264e+01,  3.254164e+03,  4.434655e+03,                  1,                  1,             1,             1,  4.52327692e+00,  4.51757555e+00,  2.949009e+05,  1.739255e+05,  4.073971e+04,  4.082805e+04,   6.192273e-03,   4.121910e-03,  3.04414379e-10,  2.23380250e-10,  1.15146642e-02,  1.76017409e-02,  1.19235514e+00,  1.67859240e+00,  -3.333333e-01,  -3.333333e-01,     -3.333333e-01,     -3.333333e-01,  3.000000e-01,  3.000000e-01,    3.000000e-01,    3.000000e-01, -5.744685e-03, -2.310078e-03,  0.000000e+00,  0.000000e+00,      8.145160e+02,  -1.975323e+04,      1.000000e-03,      1.000000e-03,         0,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,  3.52622416e+06,  6.20270241e+06
       85107,  5.79974475e-02,  4.56705837e+00,  2.205276e+02,  0.000000e+00,  3.540000e+01,  2.930000e+01,  3.515681e+01,  2.919265e+01,  3.515681e+01,  2.919265e+01,  3.515681e+01,  2.919265e+01,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.110904e+01,  8.432097e+00,  3.951140e-01,  3.629432e-01,  1.274944e-01,  1.053499e-01,  4.853027e+01,  4.853027e+01,  3.172669e+03,  4.371877e+03,                  1,                  1,             1,             1,  4.58185635e+00,  4.57589836e+00,  2.979661e+05,  1.754288e+05,  4.050243e+04,  4.072255e+04,   6.314334e-03,   4.164017e-03,  3.12233755e-10,  2.26587869e-10,  1.12020335e-02,  1.72835011e-02,  1.17989280e+00,  1.66407377e+00,  -3.333333e-01,  -3.333333e-01,     -3.333333e-01,     -3.333333e-01,  3.000000e-01,  3.000000e-01,    3.000000e-01,    3.000000e-01, -5.853834e-03, -2.350108e-03,  0.000000e+00,  0.000000e+00,      8.144238e+02,  -1.974570e+04,      1.000000e-03,      1.000000e-03,         0,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,  3.39044162e+06,  6.05759236e+06
       85107,  5.80050510e-02,  4.62506342e+00,  2.205562e+02,  0.000000e+00,  3.540000e+01,  2.930000e+01,  3.515085e+01,  2.919026e+01,  3.515085e+01,  2.919026e+01,  3.515085e+01,  2.919026e+01,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.130569e+01,  8.514380e+00,  3.951063e-01,  3.629506e-01,  1.297370e-01,  1.063619e-01,  4.851767e+01,  4.851767e+01,  3.089990e+03,  4.308480e+03,                  1,                  1,             1,             1,  4.64046209e+00,  4.63423874e+00,  3.010837e+05,  1.769550e+05,  4.025324e+04,  4.061316e+04,   6.444972e-03,   4.207800e-03,  3.20588188e-10,  2.29922019e-10,  1.08895188e-02,  1.69660690e-02,  1.16747769e+00,  1.64958641e+00,  -3.333333e-01,  -3.333333e-01,     -3.333333e-01,     -3.333333e-01,  3.000000e-01,  3.000000e-01,    3.000000e-01,    3.000000e-01, -5.962766e-03, -2.390817e-03,  0.000000e+00,  0.000000e+00,      8.143302e+02,  -1.973804e+04,      1.000000e-03,      1.000000e-03,         0,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,  3.25588224e+06,  5.91249275e+06
       85107,  5.80127959e-02,  4.68307622e+00,  2.205854e+02,  0.000000e+00,  3.540000e+01,  2.930000e+01,  3.514477e+01,  2.918782e+01,  3.514477e+01,  2.918782e+01,  3.514477e+01,  2.918782e+01,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.151440e+01,  8.599569e+00,  3.950984e-01,  3.629583e-01,  1.321172e-01,  1.074096e-01,  4.850484e+01,  4.850484e+01,  3.006097e+03,  4.244441e+03,                  1,                  1,             1,             1,  4.69909448e+00,  4.69259706e+00,  3.042545e+05,  1.785044e+05,  3.999136e+04,  4.049967e+04,   6.585140e-03,   4.253372e-03,  3.29534994e-10,  2.33391023e-10,  1.05770478e-02,  1.66494174e-02,  1.15511102e+00,  1.63513166e+00,  -3.333333e-01,  -3.333333e-01,     -3.333333e-01,     -3.333333e-01,  3.000000e-01,  3.000000e-01,    3.000000e-01,    3.000000e-01, -6.070957e-03, -2.432188e-03,  0.000000e+00,  0.000000e+00,      8.142352e+02,  -1.973024e+04,      1.000000e-03,      1.000000e-03,         0,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,  3.12274205e+06,  5.76738622e+06
       85107,  5.80206807e-02,  4.74109690e+00,  2.206150e+02,  0.000000e+00,  3.540000e+01,  2.930000e+01,  3.513860e+01,  2.918535e+01,  3.513860e+01,  2.918535e+01,  3.513860e+01,  2.918535e+01,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.173636e+01,  8.687845e+00,  3.950905e-01,  3.629660e-01,  1.346486e-01,  1.084953e-01,  4.849179e+01,  4.849179e+01,  2.920965e+03,  4.179737e+03,                  1,                  1,             1,             1,  4.75775383e+00,  4.75097371e+00,  3.074797e+05,  1.800775e+05,  3.971594e+04,  4.038186e+04,   6.735925e-03,   4.300858e-03,  3.39139351e-10,  2.37003979e-10,  1.02645521e-02,  1.63335151e-02,  1.14279394e+00,  1.62071089e+00,  -3.333333e-01,  -3.333333e-01,     -3.333333e-01,     -3.333333e-01,  3.000000e-01,  3.000000e-01,    3.000000e-01,    3.000000e-01, -6.177791e-03, -2.474200e-03,  0.000000e+00,  0.000000e+00,      8.141388e+02,  -1.972229e+04,      1.000000e-03,      1.000000e-03,         0,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,  2.99122831e+06,  5.62226822e+06
       85107,  5.80287028e-02,  4.79912560e+00,  2.206452e+02,  0.000000e+00,  3.540000e+01,  2.930000e+01,  3.513231e+01,  2.918283e+01,  3.513231e+01,  2.918283e+01,  3.513231e+01,  2.918283e+01,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.197292e+01,  8.779405e+00,  3.950824e-01,  3.629739e-01,  1.373466e-01,  1.096213e-01,  4.847853e+01,  4.847853e+01,  2.834574e+03,  4.114345e+03,                  1,                  1,             1,             1,  4.81644036e+00,  4.80936907e+00,  3.107604e+05,  1.816745e+05,  3.942611e+04,  4.025951e+04,   6.898577e-03,   4.350395e-03,  3.49475563e-10,  2.40770855e-10,  9.95196959e-03,  1.60183268e-02,  1.13052755e+00,  1.60632541e+00,  -3.333333e-01,  -3.333333e-01,     -3.333333e-01,     -3.333333e-01,  3.000000e-01,  3.000000e-01,    3.000000e-01,    3.000000e-01, -6.282537e-03, -2.516826e-03,  0.000000e+00,  0.000000e+00,      8.140411e+02,  -1.971421e+04,      1.000000e-03,      1.000000e-03,         0,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,  2.86155623e+06,  5.47714794e+06
       85107,  5.80368588e-02,  4.85716246e+00,  2.206759e+02,  0.000000e+00,  3.540000e+01,  2.930000e+01,  3.512593e+01,  2.918027e+01,  3.512593e+01,  2.918027e+01,  3.512593e+01,  2.918027e+01,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.222558e+01,  8.874464e+00,  3.950741e-01,  3.629819e-01,  1.402283e-01,  1.107904e-01,  4.846504e+01,  4.846504e+01,  2.746910e+03,  4.048238e+03,                  1,                  1,             1,             1,  4.87515417e+00,  4.86778353e+00,  3.140975e+05,  1.832959e+05,  3.912091e+04,  4.013235e+04,   7.074529e-03,   4.402132e-03,  3.60628561e-10,  2.44702579e-10,  9.63924627e-03,  1.57038136e-02,  1.11831292e+00,  1.59197654e+00,  -3.333333e-01,  -3.333333e-01,     -3.333333e-01,     -3.333333e-01,  3.000000e-01,  3.000000e-01,    3.000000e-01,    3.000000e-01, -6.384341e-03, -2.560034e-03,  0.000000e+00,  0.000000e+00,      8.139421e+02,  -1.970598e+04,      1.000000e-03,      1.000000e-03,         0,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,  2.73394533e+06,  5.33204908e+06
       85107,  5.80451437e-02,  4.91520760e+00,  2.207071e+02,  0.000000e+00,  3.540000e+01,  2.930000e+01,  3.511945e+01,  2.917767e+01,  3.511945e+01,  2.917767e+01,  3.511945e+01,  2.917767e+01,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.249603e+01,  8.973257e+00,  3.950658e-01,  3.629901e-01,  1.433133e-01,  1.120054e-01,  4.845135e+01,  4.845135e+01,  2.657971e+03,  3.981390e+03,                  1,                  1,             1,             1,  4.93389526e+00,  4.92621745e+00,  3.174923e+05,  1.849420e+05,  3.879938e+04,  4.000013e+04,   7.265440e-03,   4.456235e-03,  3.72695706e-10,  2.48811153e-10,  9.32633952e-03,  1.53899325e-02,  1.10615105e+00,  1.57766558e+00,  -3.333333e-01,  -3.333333e-01,     -3.333333e-01,     -3.333333e-01,  3.000000e-01,  3.000000e-01,    3.000000e-01,    3.000000e-01, -6.482204e-03, -2.603783e-03,  0.000000e+00,  0.000000e+00,      8.138420e+02,  -1.969762e+04,      1.000000e-03,      1.000000e-03,         0,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,  2.60861571e+06,  5.18701040e+06
       85107,  5.80535513e-02,  4.97326115e+00,  2.207388e+02,  0.000000e+00,  3.540000e+01,  2.930000e+01,  3.511287e+01,  2.917502e+01,  3.511287e+01,  2.917502e+01,  3.511287e+01,  2.917502e+01,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.278621e+01,  9.076039e+00,  3.950573e-01,  3.629983e-01,  1.466234e-01,  1.132695e-01,  4.843745e+01,  4.843745e+01,  2.567762e+03,  3.913773e+03,                  1,                  1,             1,             1,  4.99266347e+00,  4.98467119e+00,  3.209460e+05,  1.866134e+05,  3.846047e+04,  3.986255e+04,   7.473226e-03,   4.512887e-03,  3.85788932e-10,  2.53109776e-10,  9.01322072e-03,  1.50766371e-02,  1.09404289e+00,  1.56339377e+00,  -3.333333e-01,  -3.333333e-01,     -3.333333e-01,     -3.333333e-01,  3.000000e-01,  3.000000e-01,    3.000000e-01,    3.000000e-01, -6.574964e-03, -2.648025e-03,  0.000000e+00,  0.000000e+00,      8.137408e+02,  -1.968912e+04,      1.000000e-03,      1.000000e-03,         0,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,  2.48578429e+06,  5.04208616e+06
       85107,  5.80620734e-02,  5.03132323e+00,  2.207709e+02,  0.000000e+00,  3.540000e+01,  2.930000e+01,  3.510621e+01,  2.917233e+01,  3.510621e+01,  2.917233e+01,  3.510621e+01,  2.917233e+01,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.309830e+01,  9.183090e+00,  3.950488e-01,  3.630066e-01,  1.501836e-01,  1.145862e-01,  4.842335e+01,  4.842335e+01,  2.476305e+03,  3.845359e+03,                  1,                  1,             1,             1,  5.05145845e+00,  5.04314510e+00,  3.244599e+05,  1.883103e+05,  3.810310e+04,  3.971931e+04,   7.700116e-03,   4.572288e-03,  4.00037339e-10,  2.57612977e-10,  8.69987861e-03,  1.47638780e-02,  1.08198933e+00,  1.54916239e+00,  -3.333333e-01,  -3.333333e-01,     -3.333333e-01,     -3.333333e-01,  3.000000e-01,  3.000000e-01,    3.000000e-01,    3.000000e-01, -6.661274e-03, -2.692704e-03,  0.000000e+00,  0.000000e+00,      8.136386e+02,  -1.968048e+04,      1.000000e-03,      1.000000e-03,         0,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,  2.36566105e+06,  4.89734634e+06
       85107,  5.80707000e-02,  5.08939393e+00,  2.208035e+02,  0.000000e+00,  3.540000e+01,  2.930000e+01,  3.509947e+01,  2.916959e+01,  3.509947e+01,  2.916959e+01,  3.509947e+01,  2.916959e+01,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.343478e+01,  9.294718e+00,  3.950402e-01,  3.630150e-01,  1.540222e-01,  1.159594e-01,  4.840907e+01,  4.840907e+01,  2.383632e+03,  3.776117e+03,                  1,                  1,             1,             1,  5.11027967e+00,  5.10163951e+00,  3.280352e+05,  1.900333e+05,  3.772614e+04,  3.957007e+04,   7.948712e-03,   4.634662e-03,  4.15590310e-10,  2.62336780e-10,  8.38632274e-03,  1.44516025e-02,  1.06999119e+00,  1.53497266e+00,  -3.333333e-01,  -3.333333e-01,     -3.333333e-01,     -3.333333e-01,  3.000000e-01,  3.000000e-01,    3.000000e-01,    3.000000e-01, -6.739585e-03, -2.737751e-03,  0.000000e+00,  0.000000e+00,      8.135357e+02,  -1.967172e+04,      1.000000e-03,      1.000000e-03,         0,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,  2.24844558e+06,  4.75287658e+06
       85107,  5.80794188e-02,  5.14747334e+00,  2.208364e+02,  0.000000e+00,  3.540000e+01,  2.930000e+01,  3.509266e+01,  2.916681e+01,  3.509266e+01,  2.916681e+01,  3.509266e+01,  2.916681e+01,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.379846e+01,  9.411259e+00,  3.950316e-01,  3.630234e-01,  1.581715e-01,  1.173931e-01,  4.839462e+01,  4.839462e+01,  2.289795e+03,  3.706018e+03,                  1,                  1,             1,             1,  5.16912635e+00,  5.16015473e+00,  3.316733e+05,  1.917827e+05,  3.732844e+04,  3.941450e+04,   8.222061e-03,   4.700255e-03,  4.32621308e-10,  2.67298876e-10,  8.07258727e-03,  1.41397557e-02,  1.05804922e+00,  1.52082578e+00,  -3.333333e-01,  -3.333333e-01,     -3.333333e-01,     -3.333333e-01,  3.000000e-01,  3.000000e-01,    3.000000e-01,    3.000000e-01, -6.808122e-03, -2.783087e-03,  0.000000e+00,  0.000000e+00,      8.134322e+02,  -1.966284e+04,      1.000000e-03,      1.000000e-03,         0,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,  2.13432379e+06,  4.60877795e+06
       85107,  5.80882146e-02,  5.20556156e+00,  2.208698e+02,  0.000000e+00,  3.540000e+01,  2.930000e+01,  3.508580e+01,  2.916398e+01,  3.508580e+01,  2.916398e+01,  3.508580e+01,  2.916398e+01,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.419259e+01,  9.533081e+00,  3.950229e-01,  3.630318e-01,  1.626683e-01,  1.188919e-01,  4.838002e+01,  4.838002e+01,  2.194866e+03,  3.635031e+03,                  1,                  1,             1,             1,  5.22799740e+00,  5.21869102e+00,  3.353757e+05,  1.935590e+05,  3.690878e+04,  3.925222e+04,   8.523749e-03,   4.769342e-03,  4.51332499e-10,  2.72518827e-10,  7.75873494e-03,  1.38282804e-02,  1.04616410e+00,  1.50672295e+00,  -3.333333e-01,  -3.333333e-01,     -3.333333e-01,     -3.333333e-01,  3.000000e-01,  3.000000e-01,    3.000000e-01,    3.000000e-01, -6.864866e-03, -2.828619e-03,  0.000000e+00,  0.000000e+00,      8.133284e+02,  -1.965384e+04,      1.000000e-03,      1.000000e-03,         0,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,  2.02346511e+06,  4.46516639e+06
       85107,  5.80970697e-02,  5.26365863e+00,  2.209034e+02,  0.000000e+00,  3.540000e+01,  2.930000e+01,  3.507889e+01,  2.916111e+01,  3.507889e+01,  2.916111e+01,  3.507889e+01,  2.916111e+01,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.462084e+01,  9.660588e+00,  3.950143e-01,  3.630402e-01,  1.675549e-01,  1.204610e-01,  4.836529e+01,  4.836529e+01,  2.098935e+03,  3.563126e+03,                  1,                  1,             1,             1,  5.28689144e+00,  5.27724864e+00,  3.391439e+05,  1.953627e+05,  3.646594e+04,  3.908284e+04,   8.858017e-03,   4.842228e-03,  4.71960419e-10,  2.78018296e-10,  7.44486127e-03,  1.35171181e-02,  1.03433645e+00,  1.49266533e+00,  -3.333333e-01,  -3.333333e-01,     -3.333333e-01,     -3.333333e-01,  3.000000e-01,  3.000000e-01,    3.000000e-01,    3.000000e-01, -6.907536e-03, -2.874238e-03,  0.000000e+00,  0.000000e+00,      8.132246e+02,  -1.964474e+04,      1.000000e-03,      1.000000e-03,         0,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,  1.91601999e+06,  4.32217191e+06
       85107,  5.81059627e-02,  5.32176459e+00,  2.209373e+02,  0.000000e+00,  3.540000e+01,  2.930000e+01,  3.507196e+01,  2.915819e+01,  3.507196e+01,  2.915819e+01,  3.507196e+01,  2.915819e+01,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  0.000000e+00,  1.508747e+01,  9.794227e+00,  3.950058e-01,  3.630485e-01,  1.728797e-01,  1.221059e-01,  4.835045e+01,  4.835045e+01,  2.002119e+03,  3.490275e+03,                  1,                  1,             1,             1,  5.34580667e+00,  5.33582779e+00,  3.429796e+05,  1.971941e+05,  3.599866e+04,  3.890594e+04,   9.229903e-03,   4.919252e-03,  4.94782952e-10,  2.83821305e-10,  7.13109887e-03,  1.32062093e-02,  1.02256678e+00,  1.47865407e+00,  -3.333333e-01,  -3.333333e-01,     -3.333333e-01,     -3.333333e-01,  3.000000e-01,  3.000000e-01,    3.000000e-01,    3.000000e-01, -6.933581e-03, -2.919819e-03,  0.000000e+00,  0.000000e+00,      8.131210e+02,  -1.963554e+04,      1.000000e-03,      1.000000e-03,         0,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,      0.000000e+00,  1.81211807e+06,  4.17993754e+06
